time,seconds_elapsed,steps
1700674195236295400,-196.60370458984374,0
1700674400916299000,9.076299072265625,12
1700674401485080300,9.645080322265626,13
1700674402091926300,10.25192626953125,14
1700674402660913700,10.82091357421875,15
1700674403267142400,11.427142333984374,16
1700674403836158200,11.996158203125,17
1700674404461716700,12.621716796875,18
1700674405030385200,13.19038525390625,19
1700674405618864600,13.77886474609375,20
1700674406186959400,14.34695947265625,21
1700674406794770400,14.9547705078125,22
1700674407362419000,15.5224189453125,23
1700674407988179000,16.148178955078127,24
1700674408575782100,16.7357822265625,25
1700674409164625000,17.324625,26
1700674409732728300,17.892728271484376,27
1700674410339511300,18.49951123046875,28
1700674410926984200,19.086984130859374,29
1700674411553879300,19.71387939453125,30
1700674412141059300,20.301059326171874,31
1700674412765938700,20.925938720703126,32
1700674413335181300,21.495181396484377,33
1700674413960885200,22.12088525390625,34
1700674414510375400,22.67037548828125,35
1700674415117619000,23.277618896484373,36
1700674415705373200,23.865373291015626,37
1700674416311621400,24.471621337890625,38
1700674416899697200,25.059697265625,39
1700674417487363000,25.647363037109375,40
1700674418056213500,26.216213623046876,41
1700674418663939600,26.823939697265626,42
1700674419269434400,27.429434326171876,43
1700674419857317400,28.0173173828125,44
1700674420445342200,28.60534228515625,45
1700674421071602000,29.231601806640626,46
1700674421658793500,29.81879345703125,47
1700674422284934400,30.444934326171875,48
1700674422814949600,30.97494970703125,49
1700674423422276600,31.582276611328126,50
1700674424009414700,32.16941455078125,51
1700674424597374200,32.75737426757812,52
1700674425166943000,33.32694287109375,53
1700674425773851600,33.9338515625,54
1700674426379978800,34.539978759765624,55
1700674427005270800,35.16527075195312,56
1700674427573910800,35.73391088867187,57
1700674428199671300,36.35967138671875,58
1700674428787334000,36.947333984375,59
1700674429394028500,37.55402856445313,60
1700674429963290400,38.123290283203126,61
1700674430608749000,38.7687490234375,62
1700674431195329000,39.3553291015625,63
1700674431802237000,39.96223681640625,64
1700674432428961000,40.5889609375,65
1700674432996468000,41.15646801757813,66
1700674433565315000,41.725315185546876,67
1700674434192269600,42.35226953125,68
1700674434779986000,42.93998583984375,69
1700674435385558000,43.54555810546875,70
1700674435935593700,44.09559375,71
1700674436542315300,44.70231518554687,72
1700674437169071600,45.32907153320313,73
1700674437755549000,45.915548828125,74
1700674438382112000,46.54211206054688,75
1700674438950343400,47.110343505859376,76
1700674439519584300,47.67958422851562,77
1700674440125576400,48.28557641601562,78
1700674440713415700,48.873415771484375,79
1700674441320291600,49.48029150390625,80
1700674441926782000,50.086781982421876,81
1700674442552516600,50.7125166015625,82
1700674443121517000,51.28151708984375,83
1700674443729230000,51.88922998046875,84
1700674444315823900,52.475823974609376,85
1700674444941497300,53.10149731445313,86
1700674445510637300,53.67063720703125,87
1700674446116993800,54.27699389648438,88
1700674446723988500,54.88398852539063,89
1700674447330758100,55.49075805664062,90
1700674447899957800,56.059957763671875,91
1700674448487031300,56.64703125,92
1700674449075006200,57.23500610351562,93
1700674449681783000,57.841782958984375,94
1700674450231807500,58.39180737304687,95
1700674450876019000,59.03601904296875,96
1700674451463912200,59.623912109375,97
1700674452051588000,60.21158813476563,98
1700674452639624000,60.7996240234375,99
1700674453227300600,61.387300537109375,100
1700674453814870500,61.97487060546875,101
1700674454422294800,62.582294677734374,102
1700674455009595000,63.16959497070312,103
1700674455597138000,63.75713793945312,104
1700674456222994200,64.382994140625,105
1700674456792451300,64.95245141601562,106
1700674457360672300,65.52067236328125,107
1700674457986106600,66.14610668945312,108
1700674458535938800,66.69593872070313,109
1700674459142862800,67.30286279296875,110
1700674459712316200,67.87231616210937,111
1700674460337174000,68.49717407226562,112
1700674460925002000,69.085001953125,113
1700674461532533500,69.69253344726563,114
1700674462081757000,70.2417568359375,115
1700674462689453800,70.84945385742188,116
1700674463257009000,71.4170087890625,117
1700674463863835400,72.02383544921875,118
1700674464452383500,72.61238354492187,119
1700674465077205800,73.23720581054687,120
1700674465646010400,73.80601025390625,121
1700674466272028400,74.4320283203125,122
1700674466840748300,75.00074829101563,123
1700674467447228700,75.60722875976562,124
1700674468016074200,76.17607421875,125
1700674468642447400,76.802447265625,126
