time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1707002924681000000,0.248,45,1.5,0.9974591732025146,12.57800006866455,0,0,1095.2000732421875,-114.1335122,51.0780599
1707002929807000000,5.374,45,1.5,0.9786121845245361,16.111000061035156,0.8400499224662781,235.53094482421875,1095.4000244140625,-114.1335769,51.078032
1707002934845000000,10.412,0,1.5,0.9640514254570007,14.305000305175781,0.050094425678253174,0,1095.4000244140625,-114.1335519,51.07804
1707002939869000000,15.436,45,1.5,0.9596511721611023,12.354000091552734,0.23669658601284027,50.82029724121094,1095.300048828125,-114.1335299,51.0780524
1707002944854000000,20.421000244140625,45,1.5,0.9488198757171631,13.649999618530273,0.25005650520324707,284.5747375488281,1095.2000732421875,-114.1335646,51.078053
1707002949881000000,25.448,45,1.5,0.9371944069862366,15.239999771118164,0.2615821659564972,100.07763671875,1095.2000732421875,-114.1335223,51.0780476
1707002954763000000,30.33,45,1.5,0.9686707854270935,500,0.2778874337673187,107.34149169921875,1095.2000732421875,-114.1335033,51.0780428
1707002959886000000,35.453000244140625,45,1.5,0.9219929575920105,14.401000022888184,0.22498740255832672,289.9020080566406,1095.2000732421875,-114.1335606,51.0780551
1707002964925000000,40.492,45,1.5,0.9384552836418152,14.35099983215332,0.24816229939460754,213.94296264648438,1095.4000244140625,-114.133567,51.0780371
1707002969952000000,45.519,45,1.5,0.9221595525741577,15.326000213623047,0.3248595595359802,103.94435119628906,1095.2000732421875,-114.1335239,51.0780371
1707002975955000000,51.522,45,1.5,0.9100916385650635,14.758000373840332,0.3171423375606537,257.5536193847656,1095.2000732421875,-114.1335793,51.0780337
1707002981968000000,57.535,45,1.5,0.9214733242988586,15.267000198364258,0.2736918032169342,312.17449951171875,1095.2000732421875,-114.1335921,51.0780506
1707002986996000000,62.563,45,1.5,0.9091006517410278,14.859999656677246,0.2652794122695923,48.43899917602539,1095.2000732421875,-114.1335588,51.0780583
1707002992062000000,67.62900024414063,45,1.5,0.896259605884552,15.611000061035156,0.463823527097702,100.6064682006836,1095.2000732421875,-114.1335136,51.0780467
1707002997058000000,72.62499975585938,0,1.5,0.8830224871635437,15.154999732971191,0.07953179627656937,0,1095.2000732421875,-114.1335439,51.0780457
1707003002091000000,77.658,45,1.5,0.8761767148971558,16.371000289916992,0.21766389906406403,227.43338012695312,1095.2000732421875,-114.1335601,51.0780361
1707003007117000000,82.684,45,1.5,0.8657856583595276,16.499000549316406,0.3283153772354126,282.34173583984375,1095.4000244140625,-114.1335915,51.0780463
1707003012109000000,87.676,45,1.5,0.8535332083702087,15.52299976348877,0.15525896847248077,59.37693786621094,1095.2000732421875,-114.133558,51.0780501
1707003017151000000,92.718,45,1.5,0.8452833294868469,14.163999557495117,0.26231294870376587,119.41958618164062,1095.2000732421875,-114.133537,51.0780381
1707003022163000000,97.73,45,1.5,0.8631113767623901,15.545000076293945,0.7097110748291016,256.3830261230469,1095.2000732421875,-114.1336287,51.0780295
1707003027168000000,102.735,0,1.5,0.8326240181922913,16.465999603271484,0.09371747076511383,0,1095.4000244140625,-114.1335878,51.0780404
1707003032943000000,108.51,45,1.5,0.8529613614082336,15.267999649047852,0.4079205095767975,57.478759765625,1095.2000732421875,-114.1335449,51.0780563
1707003035086000000,110.65300024414063,45,1.5,0.8664067387580872,15.557000160217285,0.11208397150039673,63.5184440612793,1095.2000732421875,-114.1335581,51.0780502
1707003042993000000,118.56,45,1.5,0.8633168339729309,17.024999618530273,0.19632534682750702,180.82452392578125,1095.2000732421875,-114.1335625,51.07803
1707003048037000000,123.604,0,1.5,0.8475934267044067,16.39900016784668,0.044015247374773026,0,1095.4000244140625,-114.1335673,51.0780377
