time,seconds_elapsed,steps
1710953281579678500,-1.249321533203125,0
1710953294282059800,11.453059814453125,6
1710953294566860000,11.737860107421875,7
1710953294964249000,12.1352490234375,8
1710953295248659200,12.4196591796875,9
1710953295646847500,12.817847412109375,10
1710953295912092400,13.083092529296875,11
1710953296310259500,13.481259521484375,12
1710953296576700000,13.747699951171874,13
1710953296992735700,14.16373583984375,14
1710953297220231000,14.39123095703125,15
1710953297656752400,14.82775244140625,16
1710953297902738000,15.073738037109376,17
1710953298319681300,15.490681396484375,18
1710953298566897200,15.737897216796876,19
1710953299002531600,16.173531494140626,20
1710953299229772000,16.40077197265625,21
1710953299666733800,16.83773388671875,22
1710953299893295600,17.064295654296874,23
1710953300310458600,17.481458740234373,24
1710953300537912000,17.708912109375,25
1710953300973935600,18.144935546875,26
1710953301182559200,18.353559326171876,27
1710953301618644500,18.78964453125,28
1710953301846793700,19.017793701171875,29
1710953302282515500,19.453515380859375,30
1710953302509406500,19.680406494140627,31
1710953302946722000,20.11772216796875,32
1710953303173129700,20.344129638671873,33
1710953303609570300,20.7805703125,34
1710953303856770300,21.027770263671876,35
1710953304272729600,21.4437294921875,36
1710953304519553500,21.690553466796874,37
1710953304936786400,22.107786376953126,38
1710953305258769200,22.42976904296875,39
1710953305618842000,22.789842041015625,40
1710953305922584300,23.093584228515624,41
1710953306320648200,23.491648193359374,42
1710953306586747100,23.7577470703125,43
1710953306966216200,24.13721630859375,44
1710953307401313800,24.572313720703125,45
1710953318500967000,35.671966796875,52
1710953319132026600,36.30302661132812,53
1710953319682175200,36.85317529296875,54
1710953320269685800,37.440685791015625,55
1710953320819282400,37.99028247070312,56
1710953321406960600,38.57796069335937,57
1710953321956828700,39.12782861328125,58
