time,seconds_elapsed,steps
1700675457279149800,-17.90985009765625,0
1700675490799961300,15.61096142578125,12
1700675491313154300,16.124154296875,13
1700675491843755500,16.654755615234375,14
1700675492354913500,17.16591357421875,15
1700675492866707200,17.677707275390624,16
1700675493396970800,18.207970703125,17
1700675493928400600,18.739400634765627,18
1700675494440040700,19.251040771484377,19
1700675494971142400,19.782142333984375,20
1700675495454333700,20.265333740234375,21
1700675495995174000,20.806173828125,22
1700675496487958000,21.2989580078125,23
1700675496999872800,21.810872802734377,24
1700675497530791400,22.34179150390625,25
1700675498023544600,22.834544677734375,26
1700675498555270100,23.366270263671876,27
1700675499047649300,23.858649169921875,28
1700675499578508000,24.389508056640626,29
1700675500090633700,24.9016337890625,30
1700675500603457300,25.414457275390625,31
1700675501115474700,25.926474609375,32
1700675501627893500,26.4388935546875,33
1700675502118448400,26.929448486328123,34
1700675502632313900,27.44331396484375,35
1700675503144253000,27.9552529296875,36
1700675503654390300,28.465390380859375,37
1700675504167551700,28.9785517578125,38
1700675504698114600,29.509114501953125,39
1700675505209661700,30.02066162109375,40
1700675505734750200,30.545750244140624,41
1700675506246694000,31.05769384765625,42
1700675506758567000,31.56956689453125,43
1700675507289607200,32.100607177734375,44
1700675507802569500,32.61356958007813,45
1700675508332695000,33.14369506835938,46
1700675508844377000,33.65537719726562,47
1700675509337102800,34.14810278320312,48
1700675509868019700,34.67901977539063,49
1700675510379914200,35.19091430664062,50
1700675510892803000,35.703802978515625,51
1700675511404037600,36.21503759765625,52
1700675511896956000,36.70795581054688,53
1700675512427675400,37.23867529296875,54
1700675512920544000,37.7315439453125,55
1700675513432692700,38.24369262695313,56
1700675513925719600,38.736719482421876,57
1700675514456352800,39.26735278320312,58
1700675514949671000,39.7606708984375,59
1700675515461333800,40.27233374023437,60
1700675515992389000,40.80338916015625,61
1700675516504068900,41.31506884765625,62
1700675517015963400,41.82696337890625,63
1700675517528929800,42.3399296875,64
1700675518039828500,42.85082836914062,65
1700675518552307700,43.3633076171875,66
1700675519082877200,43.893877197265624,67
1700675519575664600,44.38666455078125,68
1700675520106543400,44.91754345703125,69
1700675520618976300,45.42997631835937,70
1700675521130638000,45.94163818359375,71
1700675521642839600,46.453839599609374,72
1700675522154231000,46.96523095703125,73
1700675522648478500,47.459478515625,74
1700675523159630300,47.97063037109375,75
1700675523652313000,48.46331298828125,76
1700675524164008700,48.9750087890625,77
1700675524639915800,49.450915771484375,78
1700675525131336700,49.94233666992187,79
1700675525623952100,50.4349521484375,80
1700675526118873000,50.929873046875,81
1700675526628996000,51.43999609375,82
1700675527122076400,51.93307641601562,83
1700675527614769000,52.42576879882812,84
1700675528126664400,52.93766455078125,85
1700675528619875000,53.430875,86
1700675529131992300,53.942992431640626,87
1700675529624546800,54.435546875,88
1700675530118774300,54.92977416992188,89
1700675530610491000,55.421490966796874,90
1700675531122644200,55.933644287109374,91
1700675531615575300,56.4265751953125,92
1700675532109034500,56.92003442382813,93
1700675532601534700,57.41253466796875,94
1700675533094279400,57.905279541015624,95
1700675533606402000,58.417402099609376,96
1700675534099294500,58.91029443359375,97
1700675534592156200,59.40315625,98
1700675535104117200,59.9151171875,99
1700675535598290000,60.4092900390625,100
1700675536109131000,60.92013110351562,101
1700675536602199600,61.413199462890624,102
1700675537113932500,61.9249326171875,103
1700675537608159500,62.41915942382813,104
1700675538100169500,62.91116943359375,105
1700675538592878000,63.403878173828126,106
1700675539086057500,63.89705737304688,107
1700675539579034600,64.39003466796875,108
1700675540090923000,64.90192309570313,109
1700675540583846400,65.39484643554688,110
1700675541077101000,65.88810107421875,111
1700675541570078500,66.38107836914062,112
1700675542081929200,66.89292919921876,113
1700675542574698800,67.38569873046875,114
1700675543068990000,67.87998999023438,115
1700675543541711600,68.35271166992187,116
1700675544053880000,68.86488012695312,117
1700675544546645800,69.35764575195313,118
1700675545039883300,69.85088330078125,119
1700675545551797000,70.362796875,120
1700675546044526800,70.85552685546875,121
1700675546538778400,71.3497783203125,122
1700675547031626500,71.84262646484375,123
1700675547523481900,72.33448193359375,124
1700675548016439800,72.82743969726563,125
1700675548491512300,73.30251220703126,126
1700675548983497200,73.79449731445312,127
1700675549476535300,74.28753540039062,128
1700675549970080000,74.781080078125,129
1700675550462689300,75.27368920898438,130
1700675550936432600,75.7474326171875,131
1700675551448938200,76.25993823242187,132
1700675551941412900,76.75241284179687,133
1700675552434353400,77.245353515625,134
1700675552908990500,77.71999047851563,135
1700675553382511900,78.19351196289062,136
1700675553875811300,78.68681127929688,137
1700675554368966700,79.17996655273437,138
1700675554861542700,79.67254272460937,139
1700675555354285300,80.16528540039063,140
1700675555848536000,80.6595361328125,141
1700675556340516600,81.1515166015625,142
1700675556852485000,81.66348510742188,143
1700675557345128400,82.15612841796874,144
1700675557839299800,82.6502998046875,145
1700675558331514400,83.14251440429688,146
1700675558824131800,83.6351318359375,147
1700675559319019800,84.13001977539062,148
1700675559810259000,84.62125903320313,149
1700675560303226000,85.11422607421875,150
1700675560796016400,85.60701635742187,151
1700675561289183500,86.10018359375,152
1700675561782180600,86.5931806640625,153
1700675562275016000,87.08601586914062,154
1700675562768881000,87.579880859375,155
1700675563261142800,88.07214282226562,156
1700675563734853400,88.54585327148438,157
1700675564229630500,89.04063037109376,158
1700675564720849700,89.531849609375,159
1700675565213765000,90.02476513671876,160
1700675565706708000,90.5177080078125,161
1700675566199878100,91.01087817382812,162
1700675566692752400,91.50375244140625,163
1700675567166656500,91.97765649414063,164
1700675567659885800,92.4708857421875,165
1700675568134142700,92.94514282226562,166
1700675568626621000,93.43762084960937,167
1700675569100661800,93.91166186523438,168
1700675569612768800,94.42376879882812,169
1700675570105530400,94.9165302734375,170
1700675570599112700,95.41011279296875,171
1700675571092324000,95.90332397460938,172
1700675571584446000,96.39544604492187,173
1700675572058921200,96.86992114257812,174
1700675572551647500,97.3626474609375,175
1700675573044462800,97.855462890625,176
1700675573518930000,98.32992993164062,177
1700675574011717600,98.82271752929688,178
1700675574504432000,99.31543212890625,179
1700675574978926600,99.78992651367187,180
1700675575452485600,100.26348559570313,181
1700675575926353000,100.73735278320312,182
1700675576419345200,101.23034521484375,183
1700675576893361400,101.704361328125,184
1700675577386291500,102.19729150390626,185
1700675577879539500,102.69053955078125,186
1700675578353301500,103.16430151367187,187
1700675578846208300,103.65720825195312,188
1700675579339343600,104.15034350585937,189
1700675579832231200,104.64323120117187,190
1700675580306216400,105.11721655273438,191
