time,seconds_elapsed,steps
1710888805984192800,-22.02980712890625,0
1710888835774768600,7.7607685546875,6
1710888836191761000,8.177760986328124,7
1710888836609304600,8.5953046875,8
1710888836988203000,8.974203125,9
1710888837406692400,9.3926923828125,10
1710888837803483100,9.789483154296875,11
1710888838201727700,10.187727783203124,12
1710888838618278100,10.604278076171875,13
1710888839017212400,11.00321240234375,14
1710888839415733500,11.4017333984375,15
1710888839793769700,11.779769775390625,16
1710888840191896800,12.177896728515625,17
1710888840589841700,12.575841552734374,18
1710888841007717600,12.993717529296875,19
1710888841407084800,13.393084716796874,20
1710888841822969000,13.808968994140624,21
1710888842202194700,14.188194580078125,22
1710888842619577600,14.60557763671875,23
1710888842998560800,14.984560791015625,24
1710888843396570000,15.382570068359374,25
1710888843794429200,15.78042919921875,26
1710888844192516900,16.178516845703125,27
1710888844590009900,16.576009765625,28
1710888845008485600,16.994485595703125,29
1710888845444094500,17.430094482421875,30
1710888845870093800,17.85609375,31
1710888846296768800,18.282768798828126,32
1710888846733303000,18.719302978515625,33
1710888847149646300,19.135646240234376,34
1710888847538519000,19.52451904296875,35
1710888847947166700,19.933166748046876,36
1710888848363845600,20.349845703125,37
1710888848743592700,20.7295927734375,38
1710888849141189000,21.127189208984376,39
1710888849539493400,21.525493408203126,40
1710888849936903400,21.9229033203125,41
1710888850373759500,22.359759521484374,42
1710888850771745500,22.75774560546875,43
1710888851169948200,23.1559482421875,44
1710888851587731700,23.573731689453126,45
1710888851967405300,23.9534052734375,46
1710888852364290000,24.3502900390625,47
1710888852762482400,24.748482421875,48
1710888853161121500,25.14712158203125,49
1710888853558110700,25.54411083984375,50
1710888853994908200,25.980908203125,51
1710888854393059000,26.37905908203125,52
1710888854810117400,26.796117431640624,53
1710888855188813800,27.174813720703124,54
1710888855626438400,27.6124384765625,55
1710888856023296500,28.009296630859374,56
1710888856440619000,28.426618896484374,57
1710888856838774800,28.82477490234375,58
1710888857256948000,29.242947998046876,59
1710888857691948800,29.67794873046875,60
1710888858089799200,30.075799072265625,61
1710888858501508400,30.48750830078125,62
1710888858890425600,30.876425537109377,63
1710888859307493400,31.293493408203126,64
1710888859706237400,31.692237548828125,65
1710888860085924900,32.0719248046875,66
1710888860501750300,32.48775024414063,67
1710888860899893800,32.88589379882813,68
1710888861317232000,33.30323217773437,69
1710888861697786600,33.68378662109375,70
1710888862326511900,34.312511962890625,71
1710888862511023900,34.49702392578125,72
1710888862890255000,34.876255126953126,73
1710888863289298400,35.27529833984375,74
1710888863705305300,35.691305419921875,75
1710888864122668000,36.10866796875,76
1710888864520780500,36.50678051757812,77
1710888864938224400,36.92422436523437,78
1710888865316815400,37.3028154296875,79
1710888865733961500,37.71996142578125,80
1710888866113708000,38.0997080078125,81
1710888866512244200,38.498244140625,82
1710888866910273300,38.89627319335938,83
1710888867309449000,39.29544897460938,84
1710888867687375600,39.673375732421874,85
1710888868085746000,40.07174584960938,86
1710888868483916800,40.46991674804688,87
1710888868882076200,40.868076171875,88
1710888869280320000,41.26632006835938,89
1710888869697340400,41.68334033203125,90
1710888870057405700,42.04340576171875,91
1710888870455463200,42.44146313476563,92
1710888870873218000,42.85921801757812,93
1710888871271083800,43.25708374023438,94
1710888871650249700,43.636249755859374,95
1710888872067006000,44.053005859375,96
1710888872446150400,44.432150390625,97
1710888872844548600,44.830548583984374,98
1710888873242693000,45.22869311523438,99
1710888873660230100,45.646230224609376,100
1710888874058205000,46.044204833984374,101
1710888874436897300,46.422897216796876,102
1710888874835072500,46.82107250976563,103
1710888875233201200,47.219201171875,104
1710888875631757600,47.61775756835937,105
1710888876030205000,48.016204833984375,106
1710888876427630000,48.41363012695312,107
1710888876806878000,48.7928779296875,108
1710888877205052000,49.191052001953125,109
1710888877603397400,49.5893974609375,110
1710888878001606400,49.9876064453125,111
1710888878400230000,50.38622998046875,112
1710888878797610200,50.7836103515625,113
1710888879195792000,51.1817919921875,114
1710888879613258000,51.59925805664062,115
1710888880011290400,51.99729028320313,116
1710888880410290200,52.39629028320312,117
1710888880807247400,52.793247314453126,118
1710888881205410000,53.19141015625,119
1710888881584661200,53.5706611328125,120
1710888881983020300,53.96902026367187,121
1710888882381186300,54.367186279296874,122
1710888882780207900,54.76620776367187,123
1710888883177553000,55.163552978515625,124
1710888883556415000,55.5424150390625,125
1710888883973487900,55.95948779296875,126
1710888884353038600,56.33903857421875,127
1710888884751215600,56.73721557617188,128
1710888885150342400,57.13634228515625,129
1710888885529443300,57.515443359375,130
1710888885926272500,57.9122724609375,131
1710888886362582300,58.348582275390626,132
1710888886722804500,58.70880444335938,133
1710888887120950000,59.10694995117188,134
1710888887500944100,59.48694409179687,135
1710888887899341800,59.885341796875,136
1710888888315169800,60.30116967773437,137
1710888888732630800,60.718630859375,138
1710888889150189300,61.136189208984376,139
1710888889529847300,61.51584741210937,140
1710888889945645800,61.93164575195313,141
1710888890344018700,62.33001879882813,142
1710888890742166000,62.728166015625,143
1710888891140369400,63.126369384765624,144
1710888891539488800,63.52548876953125,145
1710888891955388000,63.94138793945312,146
1710888892372694800,64.35869482421874,147
1710888892770880300,64.75688037109374,148
1710888893206685000,65.19268481445313,149
1710888893585813000,65.57181298828125,150
1710888894003234600,65.98923461914063,151
1710888894401322500,66.38732250976562,152
1710888894819435300,66.80543530273438,153
1710888895197330200,67.183330078125,154
1710888895595496000,67.58149584960937,155
1710888896013431000,67.99943115234375,156
1710888896392163300,68.37816333007812,157
1710888896810247700,68.79624755859375,158
1710888897225986600,69.21198657226563,159
1710888897624151800,69.61015185546874,160
1710888898022268400,70.00826831054688,161
1710888898440158000,70.42615795898438,162
1710888898857409500,70.84340942382812,163
1710888899273564000,71.25956396484375,164
1710888899633870000,71.6198701171875,165
1710888900051126300,72.03712622070313,166
1710888900450208300,72.43620825195312,167
1710888900847135500,72.83313549804687,168
1710888901245315600,73.23131567382812,169
1710888901643682800,73.62968286132812,170
1710888902022918400,74.00891845703126,171
1710888902402052400,74.38805224609375,172
1710888902800258600,74.78625854492188,173
1710888903199390000,75.18538989257813,174
1710888903559701500,75.54570141601563,175
1710888903994399200,75.98039916992188,176
1710888904373575200,76.3595751953125,177
1710888904771975400,76.75797534179688,178
1710888905151333000,77.1373330078125,179
1710888905567988500,77.55398852539062,180
1710888905947228700,77.93322875976563,181
1710888906345429500,78.33142944335937,182
1710888906743554000,78.72955395507813,183
1710888907141940500,79.1279404296875,184
1710888907521019600,79.50701953125,185
1710888907938288400,79.92428833007813,186
1710888908317061400,80.30306127929687,187
1710888908734783700,80.72078369140625,188
1710888909114584300,81.10058422851563,189
1710888909530774800,81.51677490234376,190
1710888909910238500,81.89623852539063,191
1710888910326761500,82.31276147460937,192
1710888910705962800,82.69196264648437,193
1710888911104339200,83.09033911132812,194
1710888911502497800,83.48849780273437,195
1710888911920408300,83.906408203125,196
1710888912299850800,84.28585083007812,197
1710888912715627500,84.70162744140625,198
1710888913094847200,85.08084716796876,199
1710888913492963800,85.4789638671875,200
1710888913891312400,85.8773125,201
1710888914290281200,86.27628125,202
1710888914687309600,86.6733095703125,203
1710888915123681800,87.10968188476562,204
1710888915521817900,87.50781787109375,205
1710888915920255000,87.9062548828125,206
1710888916317933800,88.30393383789063,207
1710888916754700300,88.7407001953125,208
1710888917190240800,89.17624072265625,209
1710888917626177500,89.61217749023437,210
1710888918081301800,90.0673017578125,211
1710888918612129800,90.5981298828125,212
1710888919237492700,91.22349267578124,213
