time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1711073754975805000,0.084804931640625,-0.7009276747703552,-0.6992284655570984,-0.050839755684137344,0.13113071024417877,-1.5041770935058594,-1.3127243518829346,1.5228521823883057
1711073754994764800,0.103764892578125,-0.7045212984085083,-0.6979721188545227,-0.07456932961940765,0.10451830923557281,-1.5128921270370483,-1.3166756629943848,1.585998773574829
1711073755013724400,0.122724365234375,-0.7029097080230713,-0.6994439959526062,-0.06474931538105011,0.11181913316249847,-1.517618179321289,-1.3203887939453125,1.5568695068359375
1711073755032684500,0.1416845703125,-0.7050836086273193,-0.6980926990509033,-0.07715022563934326,0.09783389419317245,-1.516126036643982,-1.3224964141845703,1.5959868431091309
1711073755051644200,0.16064404296875,-0.7067745923995972,-0.6965720057487488,-0.08875586092472076,0.08590428531169891,-1.514480710029602,-1.3227331638336182,1.6311758756637573
1711073755070604000,0.17960400390625,-0.7065044641494751,-0.6968438625335693,-0.08807475864887238,0.08661935478448868,-1.516589641571045,-1.3227286338806152,1.6270771026611328
1711073755089564000,0.19856396484375,-0.7069293856620789,-0.6962595582008362,-0.09580287337303162,0.07934309542179108,-1.5216816663742065,-1.3220022916793823,1.6433706283569336
1711073755108523800,0.217523681640625,-0.7071414589881897,-0.6957025527954102,-0.10272935032844543,0.0734543725848198,-1.5268266201019287,-1.320456862449646,1.6564966440200806
1711073755127483600,0.236483642578125,-0.7067164778709412,-0.6958790421485901,-0.10513760894536972,0.07245878875255585,-1.5331438779830933,-1.3185014724731445,1.6550382375717163
1711073755146443500,0.255443603515625,-0.7076521515846252,-0.693851113319397,-0.11943194270133972,0.059456441551446915,-1.5365675687789917,-1.3163725137710571,1.6905603408813477
1711073755165403400,0.2744033203125,-0.7081653475761414,-0.6925556659698486,-0.12659040093421936,0.05332369729876518,-1.5365102291107178,-1.3147045373916626,1.7096004486083984
1711073755184363300,0.29336328125,-0.7082739472389221,-0.692202627658844,-0.12837545573711395,0.05218524485826492,-1.5363720655441284,-1.3137284517288208,1.713919997215271
1711073755203323100,0.3123232421875,-0.7082774043083191,-0.6918312907218933,-0.13142570853233337,0.049395136535167694,-1.5386152267456055,-1.313310980796814,1.72002112865448
1711073755222283000,0.331282958984375,-0.7080603837966919,-0.6919788718223572,-0.13197046518325806,0.0489850677549839,-1.5413635969161987,-1.3131661415100098,1.7186378240585327
1711073755241243000,0.350242919921875,-0.7078999876976013,-0.6919547915458679,-0.13347233831882477,0.047552961856126785,-1.5442407131195068,-1.3130840063095093,1.7199528217315674
1711073755260202800,0.36920263671875,-0.7075209617614746,-0.6924485564231873,-0.132395938038826,0.04899367690086365,-1.5473966598510742,-1.31267249584198,1.7132039070129395
1711073755279162400,0.388162353515625,-0.7074467539787292,-0.6920233368873596,-0.1359366476535797,0.04630361124873161,-1.5503257513046265,-1.3114217519760132,1.71918785572052
1711073755298122200,0.407122314453125,-0.7076020836830139,-0.6911938786506653,-0.14035382866859436,0.04302374646067619,-1.551025390625,-1.3096837997436523,1.7295054197311401
1711073755317082000,0.42608203125,-0.70790696144104,-0.6902321577072144,-0.1442405730485916,0.040520258247852325,-1.5494719743728638,-1.307552695274353,1.740217685699463
1711073755336042000,0.4450419921875,-0.7081993818283081,-0.6891284584999084,-0.14891046285629272,0.03716542199254036,-1.5484637022018433,-1.305489420890808,1.7527306079864502
1711073755355001900,0.464001953125,-0.7082234025001526,-0.688724935054779,-0.1508949100971222,0.03617086634039879,-1.5488792657852173,-1.304021954536438,1.7565957307815552
1711073755373961700,0.482961669921875,-0.7083300948143005,-0.6881176233291626,-0.1536291539669037,0.0340690091252327,-1.548932671546936,-1.303017020225525,1.7634780406951904
1711073755392921600,0.501921630859375,-0.708401620388031,-0.6877189874649048,-0.15536876022815704,0.032715510576963425,-1.54889976978302,-1.3023967742919922,1.7679489850997925
1711073755411881500,0.520881591796875,-0.7085314393043518,-0.6869853734970093,-0.15862518548965454,0.029534490779042244,-1.5490244626998901,-1.3021519184112549,1.777050256729126
1711073755430841300,0.53984130859375,-0.7088782787322998,-0.6862469911575317,-0.16065077483654022,0.027347959578037262,-1.5462522506713867,-1.3021996021270752,1.785859227180481
1711073755449801200,0.55880126953125,-0.7093879580497742,-0.6856009364128113,-0.16135579347610474,0.02616109512746334,-1.5412304401397705,-1.3026801347732544,1.7935880422592163
1711073755468761000,0.577760986328125,-0.7097299695014954,-0.6855247616767883,-0.16010040044784546,0.026588845998048782,-1.5372596979141235,-1.3037751913070679,1.7951313257217407
1711073755487720700,0.596720703125,-0.7098962068557739,-0.6856601238250732,-0.15870188176631927,0.027041392400860786,-1.5351120233535767,-1.3051080703735352,1.7946090698242188
1711073755506680600,0.6156806640625,-0.7099178433418274,-0.686087965965271,-0.15652085840702057,0.02830473706126213,-1.5341598987579346,-1.3064810037612915,1.790608525276184
1711073755525640700,0.634640625,-0.7098975777626038,-0.6864590048789978,-0.15477696061134338,0.029385782778263092,-1.5337644815444946,-1.3074898719787598,1.7869453430175781
1711073755544600300,0.653600341796875,-0.7098576426506042,-0.6865345239639282,-0.1546015441417694,0.02951003797352314,-1.5341317653656006,-1.3075833320617676,1.7861477136611938
1711073755563560200,0.672560302734375,-0.7097791433334351,-0.6865020394325256,-0.15509046614170074,0.029588626697659492,-1.535058617591858,-1.306788444519043,1.785818099975586
1711073755582520000,0.69152001953125,-0.709717333316803,-0.6858531832695007,-0.15870502591133118,0.026821047067642212,-1.5370908975601196,-1.3054834604263306,1.792945384979248
1711073755601480000,0.71047998046875,-0.7097465991973877,-0.6849637031555176,-0.16286920011043549,0.023624880239367485,-1.5381898880004883,-1.3039441108703613,1.8024187088012695
1711073755620439800,0.729439697265625,-0.7098391056060791,-0.684039831161499,-0.16669410467147827,0.020760703831911087,-1.538341999053955,-1.3023911714553833,1.8118821382522583
1711073755639399700,0.748399658203125,-0.7100052833557129,-0.6828911304473877,-0.17103691399097443,0.017279082909226418,-1.5377389192581177,-1.300912618637085,1.823737621307373
1711073755658359600,0.767359619140625,-0.7101547122001648,-0.681881308555603,-0.17467181384563446,0.01441793330013752,-1.536989450454712,-1.2995795011520386,1.8338377475738525
1711073755677319400,0.7863193359375,-0.7102886438369751,-0.6810271739959717,-0.17760619521141052,0.012169181369245052,-1.5361624956130981,-1.2984005212783813,1.8421330451965332
1711073755696279300,0.805279296875,-0.7104153037071228,-0.6799076795578003,-0.18153925240039825,0.008896338753402233,-1.5354893207550049,-1.2971930503845215,1.853188395500183
1711073755715239000,0.824239013671875,-0.7105389833450317,-0.6783738136291504,-0.18688367307186127,0.004218998830765486,-1.5348116159439087,-1.2958699464797974,1.8683128356933594
1711073755734199000,0.843198974609375,-0.7106512188911438,-0.6778564453125,-0.1883423924446106,0.0035628885962069035,-1.5338414907455444,-1.2945902347564697,1.8723524808883667
1711073755753159000,0.862158935546875,-0.7108545899391174,-0.6772481203079224,-0.18977010250091553,0.002830801997333765,-1.5319147109985352,-1.293413758277893,1.8774116039276123
1711073755772118500,0.881118408203125,-0.7111297249794006,-0.6766837239265442,-0.1907571703195572,0.0023200425785034895,-1.5292030572891235,-1.2925357818603516,1.8822988271713257
1711073755791078400,0.900078369140625,-0.7114236354827881,-0.6762078404426575,-0.19135162234306335,0.0019857429433614016,-1.5262537002563477,-1.2919751405715942,1.8865971565246582
1711073755810038300,0.919038330078125,-0.7117111682891846,-0.6759402751922607,-0.19122667610645294,0.0020864272955805063,-1.5232924222946167,-1.2918660640716553,1.8892356157302856
1711073755828998100,0.937998046875,-0.7119210362434387,-0.675814688205719,-0.1908866912126541,0.0022832665126770735,-1.5210931301116943,-1.291979193687439,1.8906587362289429
1711073755847958000,0.9569580078125,-0.7120488882064819,-0.6757482290267944,-0.19064542651176453,0.0022450662218034267,-1.5197092294692993,-1.2923203706741333,1.8917440176010132
1711073755866918000,0.97591796875,-0.7121412754058838,-0.6756629347801208,-0.19060596823692322,0.0019502871436998248,-1.518682837486267,-1.2927426099777222,1.8931301832199097
1711073755885877800,0.994877685546875,-0.7121941447257996,-0.6756421327590942,-0.19048389792442322,0.0017375968163833022,-1.5180550813674927,-1.2931920289993286,1.8938794136047363
1711073755904837600,1.013837646484375,-0.7121502161026001,-0.6758025288581848,-0.19007840752601624,0.0017779100453481078,-1.5184071063995361,-1.2937589883804321,1.8928742408752441
1711073755923797500,1.032797607421875,-0.7119986414909363,-0.6760115623474121,-0.18990486860275269,0.0015555197605863214,-1.5198765993118286,-1.294409990310669,1.8914631605148315
1711073755942757400,1.05175732421875,-0.7118931412696838,-0.6761089563369751,-0.18995729088783264,0.0010439381003379822,-1.5208660364151,-1.2951080799102783,1.8912731409072876
1711073755961717200,1.07071728515625,-0.7118815183639526,-0.676133930683136,-0.1899140626192093,0.0005812706658616662,-1.520866870880127,-1.2958276271820068,1.8918641805648804
1711073755980677000,1.089677001953125,-0.7118840217590332,-0.6762326955795288,-0.189552903175354,0.00040045726927928627,-1.520701289176941,-1.296613097190857,1.8917537927627563
1711073755999637000,1.108636962890625,-0.711805522441864,-0.6764320731163025,-0.18913598358631134,0.0002743448130786419,-1.5213814973831177,-1.2974480390548706,1.890638828277588
1711073756018596900,1.127596923828125,-0.7116599082946777,-0.6767310500144958,-0.18861402571201324,0.000153223896631971,-1.5227450132369995,-1.2984668016433716,1.8886793851852417
1711073756037556700,1.146556640625,-0.7114973664283752,-0.6770369410514832,-0.18812906742095947,0.000006361065516102826,-1.5242997407913208,-1.2994749546051025,1.8866195678710938
1711073756056516600,1.1655166015625,0.7113135457038879,0.6773572564125061,0.18767043948173523,0.00011369618732715026,-1.5261017084121704,-1.300416350364685,1.884312391281128
1711073756075476500,1.1844765625,0.7110509872436523,0.6777649521827698,0.18719273805618286,0.00015867447655182332,-1.5287631750106812,-1.3013193607330322,1.8810105323791504
1711073756094436400,1.203436279296875,0.7108122110366821,0.6781018972396851,0.1868789941072464,0.00024670216953381896,-1.5312141180038452,-1.3020271062850952,1.8782216310501099
1711073756113396200,1.222396240234375,0.7106106281280518,0.678331196308136,0.1868131309747696,0.0004077028715983033,-1.5333151817321777,-1.302451491355896,1.87624990940094
1711073756132356000,1.241356201171875,0.7104504108428955,0.6784403324127197,0.18702487647533417,0.0007787256618030369,-1.5349925756454468,-1.3027406930923462,1.8754061460494995
1711073756151316000,1.26031591796875,0.7103092670440674,0.6784475445747375,0.1875305324792862,0.0014011564198881388,-1.5364725589752197,-1.302940845489502,1.875547170639038
1711073756170275800,1.27927587890625,0.7101908922195435,0.6784510612487793,0.18796060979366302,0.0019769256468862295,-1.5377016067504883,-1.3031750917434692,1.8757630586624146
1711073756189235700,1.298235595703125,0.7100983262062073,0.6784780621528625,0.1882084757089615,0.002329127863049507,-1.5386638641357422,-1.3033503293991089,1.8756613731384277
1711073756208195600,1.317195556640625,0.7100042104721069,0.6785178184509277,0.18841667473316193,0.0025968332774937153,-1.5396528244018555,-1.3034663200378418,1.8753559589385986
1711073756227155500,1.336155517578125,0.7099196314811707,0.6785845756530762,0.18849234282970428,0.002776001812890172,-1.5405350923538208,-1.303647756576538,1.8748372793197632
1711073756246115300,1.355115234375,0.7098720073699951,0.6786929965019226,0.1882811337709427,0.0027895187959074974,-1.541008710861206,-1.3040008544921875,1.8740724325180054
1711073756265075200,1.3740751953125,0.7098640203475952,0.6788046956062317,0.18790996074676514,0.0026754611171782017,-1.5410574674606323,-1.3043911457061768,1.873317837715149
1711073756284035000,1.39303515625,0.7098380327224731,0.6789877414703369,0.18735001981258392,0.002363745355978608,-1.5413063764572144,-1.304789662361145,1.871806025505066
1711073756302995000,1.411994873046875,0.7098285555839539,0.6791766881942749,0.18670473992824554,0.001949294121004641,-1.5413821935653687,-1.3051608800888062,1.8701974153518677
1711073756321954800,1.430954833984375,0.7098372578620911,0.6794506907463074,0.18567879498004913,0.0011171854566782713,-1.5412713289260864,-1.3054955005645752,1.8676273822784424
1711073756340914700,1.449914794921875,0.7098163366317749,0.6796870827674866,0.1848948746919632,0.00043273717164993286,-1.5414849519729614,-1.3056951761245728,1.8652970790863037
1711073756359874600,1.46887451171875,-0.7097342610359192,-0.6801229119300842,-0.18360130488872528,0.0008012801990844309,-1.5423493385314941,-1.3058971166610718,1.8607906103134155
