time,seconds_elapsed,z,y,x
1710953587430977500,0.1149775390625,0.010079269297420979,0.09957095980644226,0.05589412897825241
1710953587449935600,0.133935546875,0.020158538594841957,0.0009162971982732415,0.04978547990322113
1710953587468894000,0.15289404296875,0.024434590712189674,-0.06414080411195755,0.0513126403093338
1710953587487852000,0.17185205078125,0.01893680728971958,-0.08857539296150208,0.05192350596189499
1710953587506810000,0.19081005859375,0.014049889519810677,-0.07483093440532684,0.05497783049941063
1710953587525768400,0.2097685546875,0.01954767294228077,-0.039706211537122726,0.056810423731803894
1710953587544726800,0.228726806640625,0.022296564653515816,0.012522728182375431,0.05558869615197182
1710953587563684900,0.247684814453125,0.017104214057326317,0.08491020649671555,0.054672397673130035
1710953587582643200,0.266643310546875,0.014966187067329884,0.1331685185432434,0.04825831577181816
1710953587601601300,0.285601318359375,0.023518294095993042,0.13958260416984558,0.03787361457943916
1710953587620559600,0.3045595703125,0.03237583488225937,0.11698060482740402,0.0412333719432354
1710953587639518000,0.32351806640625,0.03909534588456154,0.07941242307424545,0.057726722210645676
1710953587658476000,0.34247607421875,0.049480047076940536,0.025045456364750862,0.06383536756038666
1710953587677434000,0.36143408203125,0.053756099194288254,-0.0256563201546669,0.054672397673130035
1710953587696392400,0.380392333984375,0.0565049909055233,-0.05345066636800766,0.04550942778587341
1710953587715350500,0.3993505859375,0.06414080411195755,-0.061391908675432205,0.04428769648075104
1710953587734308900,0.418308837890625,0.06352993845939636,-0.06017018109560013,0.048563748598098755
1710953587753267200,0.43726708984375,0.05436696484684944,-0.05100720748305321,0.049480047076940536
1710953587772225300,0.456225341796875,0.041844237595796585,-0.034208428114652634,0.043982263654470444
1710953587791183600,0.47518359375,0.0360410213470459,-0.012217295356094837,0.03695731982588768
1710953587810141700,0.4941416015625,0.031154103577136993,0.007941242307424545,0.029932374134659767
1710953587829100000,0.51310009765625,0.029016077518463135,0.026878049597144127,0.025350889191031456
1710953587848058400,0.532058349609375,0.0308486707508564,0.041844237595796585,0.01954767294228077
1710953587867016400,0.551016357421875,0.029016077518463135,0.0513126403093338,0.014660755172371864
1710953587885974800,0.569974853515625,0.026878049597144127,0.06047561392188072,0.008857538923621178
1710953587904932900,0.588932861328125,0.028405211865901947,0.06536252796649933,0.009773836471140385
1710953587923891200,0.60789111328125,0.0308486707508564,0.05039634555578232,0.010995565913617611
1710953587942849300,0.626849365234375,0.02932151034474373,0.03176496922969818,0.005192350596189499
1710953587961807600,0.6458076171875,0.019853105768561363,0.035735588520765305,-0.0027488914784044027
1710953587980765700,0.664765625,0.01588248461484909,0.06505709886550903,-0.006108647678047419
1710953587999724000,0.68372412109375,0.01802051067352295,0.10384701192378998,-0.000610864779446274
1710953588018682000,0.70268212890625,0.01893680728971958,0.1279761642217636,0.004581485874950886
1710953588037640400,0.721640380859375,0.01588248461484909,0.1380554437637329,0.002443459117785096
1710953588056598800,0.740598876953125,0.01282816007733345,0.14569124579429626,-0.000305432389723137
1710953588075556900,0.759556884765625,0.013439024798572063,0.14019346237182617,0.003359756199643016
1710953588094515200,0.77851513671875,0.019853105768561363,0.12247838824987411,0.0030543238390237093
1710953588113473300,0.797473388671875,0.020158538594841957,0.10445787757635117,-0.004581485874950886
1710953588132431600,0.816431640625,0.010995565913617611,0.08826996386051178,-0.008857538923621178
1710953588151390000,0.835389892578125,0.0027488914784044027,0.0717766135931015,-0.013744457624852657
1710953588170348000,0.85434814453125,-0.007330377586185932,0.05497783049941063,-0.018631376326084137
1710953588189306400,0.873306396484375,-0.023518294095993042,0.060781046748161316,-0.0256563201546669
1710953588208264700,0.8922646484375,-0.023212861269712448,0.06017018109560013,-0.0409279391169548
1710953588227222800,0.911222900390625,-0.013133592903614044,-0.007024944759905338,-0.07849612087011337
1710953588246181000,0.93018115234375,-0.01893680728971958,-0.1182023361325264,-0.12461641430854797
1710953588265139200,0.94913916015625,-0.047036588191986084,-0.1853974610567093,-0.13500112295150757
1710953588284097500,0.96809765625,-0.07299833744764328,-0.17531819641590118,-0.10720676928758621
1710953588303056000,0.987055908203125,-0.07483093440532684,-0.12431098520755768,-0.08888082206249237
1710953588322014200,1.00601416015625,-0.07299833744764328,-0.06811141967773438,-0.10201441496610641
1710953588340972300,1.02497216796875,-0.08002328872680664,-0.0409279391169548,-0.143553227186203
1710953588359930600,1.0439306640625,-0.09376774728298187,-0.05864302068948746,-0.19853104650974274
1710953588378888700,1.062888671875,-0.11484257876873016,-0.09407317638397217,-0.2620609998703003
1710953588397847000,1.081846923828125,-0.14599667489528656,-0.1389717310667038,-0.32650721073150635
1710953588416805400,1.100805419921875,-0.16249002516269684,-0.18814635276794434,-0.3851502537727356
1710953588435763500,1.119763427734375,-0.16126830875873566,-0.22663083672523499,-0.44837474822998047
1710953588454721800,1.1387216796875,-0.13713914155960083,-0.24220788478851318,-0.5329795479774475
1710953588473680100,1.15768017578125,-0.06597339361906052,-0.205861434340477,-0.6270527243614197
1710953588492638200,1.17663818359375,0.025961752980947495,-0.20280711352825165,-0.7067705392837524
1710953588511596500,1.195596435546875,0.12614357471466064,-0.2608392536640167,-0.7657189965248108
1710953588530555000,1.214554931640625,0.21471896767616272,-0.3451386094093323,-0.795040488243103
1710953588549513000,1.233512939453125,0.25961753726005554,-0.43951719999313354,-0.8100066781044006
1710953588568471300,1.25247119140625,0.2861901521682739,-0.4786125421524048,-0.8567378520965576
1710953588587429600,1.2714296875,0.37201663851737976,-0.5345066785812378,-0.7748819589614868
1710953588606388000,1.290387939453125,0.43340855836868286,-0.5119046568870544,-0.5616901516914368
1710953588625346300,1.30934619140625,0.4868592321872711,-0.3909534513950348,-0.35155269503593445
1710953588644304400,1.328304443359375,0.5864301919937134,-0.2828303873538971,-0.21380266547203064
1710953588663262700,1.3472626953125,0.7473930716514587,-0.26358816027641296,-0.0772743970155716
1710953588682221000,1.366220947265625,0.9324851036071777,-0.3243691921234131,0.09162971377372742
1710953588701179100,1.38517919921875,1.1279618740081787,-0.4276053309440613,0.2922987937927246
1710953588720137500,1.404137451171875,1.3267983198165894,-0.5396990180015564,0.4740310609340668
1710953588739095800,1.423095703125,1.500589370727539,-0.7086031436920166,0.6478220820426941
1710953588758054100,1.44205419921875,1.6798781156539917,-0.9395100474357605,0.7596103549003601
1710953588777012200,1.46101220703125,1.857945203781128,-1.1426225900650024,0.8307760953903198
1710953588795970600,1.479970458984375,1.9901974201202393,-1.2299761772155762,0.9101884961128235
1710953588814929000,1.498928955078125,2.109010696411133,-1.1560616493225098,1.0393863916397095
1710953588833887200,1.51788720703125,2.2430953979492188,-1.0201442241668701,1.17499840259552
1710953588852845600,1.536845458984375,2.395200729370117,-0.8335250020027161,1.3054180145263672
1710953588871804000,1.555803955078125,2.5210390090942383,-0.6502655744552612,1.4358376264572144
1710953588890762200,1.57476220703125,2.5720460414886475,-0.5222893953323364,1.5476258993148804
1710953588909720300,1.59372021484375,2.589761257171631,-0.46883872151374817,1.6313143968582153
1710953588928678700,1.6126787109375,2.567770004272461,-0.48655378818511963,1.7061452865600586
1710953588947637000,1.631636962890625,2.4987423419952393,-0.5201513767242432,1.7681480646133423
1710953588966595300,1.65059521484375,2.419329881668091,-0.5467239618301392,1.8096868991851807
1710953588985553700,1.6695537109375,2.3338088989257812,-0.5946768522262573,1.8445061445236206
1710953589004512000,1.688511962890625,2.243706226348877,-0.6233875155448914,1.841146469116211
1710953589023470000,1.707469970703125,2.123060464859009,-0.5564978122711182,1.850003957748413
1710953589042428400,1.726428466796875,1.9373576641082764,-0.33567020297050476,1.915061116218567
1710953589061386800,1.74538671875,1.7580687999725342,-0.024740023538470268,2.00577449798584
1710953589080345000,1.764344970703125,1.6416990756988525,0.3533852696418762,2.0803000926971436
1710953589099303400,1.783303466796875,1.5919135808944702,0.6233875155448914,2.089462995529175
1710953589118261800,1.80226171875,1.5378520488739014,0.8237511515617371,2.0494513511657715
1710953589137220000,1.82122021484375,1.4651591777801514,0.8943060636520386,2.03723406791687
1710953589156178400,1.840178466796875,1.386052131652832,0.9016364216804504,2.03112530708313
1710953589175136500,1.859136474609375,1.3090832233428955,0.8420770764350891,1.959959626197815
1710953589194094800,1.8780947265625,1.2238675355911255,0.7000510096549988,1.877798318862915
1710953589213053200,1.89705322265625,1.1536180973052979,0.526870846748352,1.8319834470748901
1710953589232011500,1.916011474609375,1.0711513757705688,0.4205803871154785,1.778532862663269
