time,seconds_elapsed,steps
1710953419042219800,-168.2737802734375,0
1710953595328817400,8.0128173828125,6
1710953595839492600,8.52349267578125,7
1710953596370598700,9.0545986328125,8
1710953596920283000,9.604282958984374,9
1710953597375434800,10.059434814453125,10
1710953597924639200,10.60863916015625,11
1710953598493614600,11.177614501953125,12
1710953599024429800,11.708429931640625,13
1710953600218934000,12.90293408203125,14
1710953601072136200,13.75613623046875,15
1710953618569910000,31.253909912109375,22
1710953619082334200,31.766334228515625,23
1710953619612437000,32.29643701171875,24
1710953620143346700,32.8273466796875,25
1710953637026198500,49.710198486328125,32
1710953637557140000,50.241139892578126,33
1710953638087888400,50.771888427734375,34
1710953638599496700,51.28349658203125,35
1710953639111402000,51.795402099609376,36
1710953639624162600,52.30816259765625,37
1710953640174195700,52.85819580078125,38
1710953640725193700,53.40919384765625,39
1710953641470620700,54.15462060546875,40
1710953641822605600,54.50660546875,41
1710953642334593000,55.01859301757813,42
1710953642865283000,55.54928295898438,43
1710953643396037000,56.080037109375,44
1710953643945816300,56.62981640625,45
1710953644438700000,57.122699951171874,46
1710953645007488800,57.69148876953125,47
1710953645557524000,58.24152392578125,48
1710953646126044700,58.810044677734375,49
1710953646695005200,59.379005126953125,50
1710953647301703000,59.98570288085938,51
1710953647851512600,60.5355126953125,52
1710953648440476400,61.12447631835938,53
1710953648990166000,61.674166015625,54
1710953649614422800,62.2984228515625,55
1710953650260316700,62.944316650390626,56
1710953682602566700,95.28656665039063,63
1710953683133214000,95.8172138671875,64
1710953683626048300,96.31004833984375,65
1710953684175843000,96.85984301757813,66
1710953684670145000,97.35414501953124,67
1710953685200299500,97.88429956054688,68
1710953685731170800,98.4151708984375,69
1710953686261594000,98.94559399414062,70
1710953686792363800,99.47636376953125,71
1710953687323704300,100.00770434570312,72
1710953687854117000,100.5381171875,73
1710953688403684400,101.08768432617188,74
1710953688953995300,101.63799536132812,75
1710953689541297700,102.22529760742188,76
1710953690091126000,102.7751259765625,77
1710953690830644700,103.51464477539062,78
1710953691380340500,104.06434057617187,79
1710953692157329700,104.84132958984375,80
1710953692745130200,105.42913012695313,81
1710953693674035200,106.35803515625,83
1710953725713927200,138.39792724609376,90
1710953726225786000,138.9097861328125,91
1710953726738532900,139.42253295898436,92
1710953727249840600,139.9338405761719,93
1710953727761683500,140.44568334960937,94
1710953728273377300,140.95737719726563,95
1710953728804163000,141.4881630859375,96
1710953729315994000,141.999994140625,97
1710953729828547600,142.51254760742188,98
1710953730340073000,143.02407299804688,99
1710953730889809200,143.57380908203126,100
1710953731382527200,144.06652734375,101
1710953731932568800,144.61656884765625,102
1710953732425194800,145.10919482421875,103
1710953732956083000,145.6400830078125,104
1710953733505895200,146.18989526367187,105
1710953734074647800,146.75864770507812,106
1710953734624376800,147.308376953125,107
1710953735325841700,148.00984155273437,108
1710953735875586800,148.5595869140625,109
1710953736482563800,149.16656372070312,110
1710953737052042500,149.73604248046874,111
1710953737733553700,150.4175537109375,112
1710953738435244000,151.119244140625,113
1710953739098636500,151.78263647460938,114
1710953739686587100,152.37058715820314,115
1710953740350115600,153.03411547851562,116
1710953740957827300,153.64182739257814,117
1710953741695912200,154.379912109375,118
1710953750094604800,162.77860473632813,125
1710953750644387600,163.3283876953125,126
1710953751175245300,163.85924536132814,127
1710953751688420000,164.37242016601562,128
1710953752180056600,164.864056640625,129
1710953752691940000,165.37594018554688,130
1710953753166597000,165.85059716796874,131
1710953753658825200,166.3428251953125,132
1710953754151744300,166.835744140625,133
1710953754645874400,167.32987451171874,134
1710953755137874000,167.8218740234375,135
1710953755649515500,168.333515625,136
1710953756161856800,168.84585668945311,137
1710953756655582700,169.33958276367187,138
1710953757242403600,169.92640356445312,139
1710953757755258400,170.43925830078126,140
1710953765887500300,178.57150024414062,147
1710953766361962500,179.04596240234375,148
1710953766835862800,179.51986279296875,149
1710953767347271000,180.03127099609375,150
1710953767840403500,180.52440356445314,151
1710953768332808400,181.01680834960936,152
1710953768901585400,181.58558544921874,153
1710953769338024000,182.02202392578124,154
1710953769868533000,182.5525329589844,155
1710953770399353600,183.083353515625,156
1710953782723154700,195.40715478515625,163
1710953783196380700,195.88038061523437,164
1710953783670425900,196.35442578125,165
1710953784146142500,196.830142578125,166
1710953784637290800,197.32129077148437,167
1710953785111214300,197.79521435546874,168
1710953785623047700,198.30704760742188,169
1710953786135821000,198.81982104492187,170
1710953786515427000,199.19942700195313,171
1710953787387357400,200.071357421875,172
1710953788467081000,201.1510810546875,173
1710953803197778200,215.88177807617188,180
1710953803652747800,216.33674780273438,181
1710953804127015000,216.81101489257813,182
1710953804581747700,217.26574780273438,183
1710953805055979800,217.73997973632814,184
1710953805529931500,218.213931640625,185
1710953806003826000,218.68782592773437,186
1710953806459026200,219.14302612304687,187
1710953806970587100,219.65458715820313,188
1710953807463423500,220.14742358398436,189
1710953808013222400,220.69722241210937,190
1710953808430359800,221.11435986328124,191
1710953809701006600,222.38500659179687,192
1710953810269397000,222.95339697265624,193
1710953810971044600,223.65504467773437,194
1710953811482963500,224.16696337890625,195
1710953811975995600,224.65999560546874,196
1710953812469238300,225.15323828125,197
1710953812942568200,225.62656811523436,198
1710953813455764500,226.13976440429687,199
1710953813947505200,226.63150512695313,200
1710953814440306700,227.124306640625,201
1710953814915500300,227.59950024414061,202
1710953815388460800,228.07246069335937,203
1710953815862119200,228.546119140625,204
1710953816336113700,229.02011376953126,205
1710953816810099000,229.49409887695313,206
1710953817266421800,229.950421875,207
1710953817739246600,230.42324658203125,208
1710953818195315700,230.87931567382813,209
1710953818668362800,231.35236279296876,210
1710953819123408100,231.807408203125,211
1710953819597706500,232.28170654296875,212
1710953820051991800,232.73599169921874,213
1710953820507317000,233.19131689453124,214
1710953820980965400,233.66496533203124,215
1710953821436076300,234.120076171875,216
1710953821890988000,234.57498803710936,217
1710953822365966800,235.049966796875,218
1710953822838955300,235.52295532226563,219
1710953823293899800,235.9778996582031,220
1710953823749189400,236.433189453125,221
1710953824223960600,236.90796069335937,222
1710953824697298400,237.38129833984374,223
1710953825171056600,237.855056640625,224
1710953825644805400,238.32880541992188,225
1710953826137717000,238.82171704101563,226
1710953826630868500,239.31486840820313,227
1710953827142531600,239.82653149414062,228
1710953827617774600,240.30177465820313,229
1710953828090875400,240.77487548828125,230
1710953828564416000,241.248416015625,231
1710953829038406100,241.72240625,232
1710953829512418000,242.19641796875,233
1710953830006597000,242.69059716796875,234
1710953830498462000,243.1824619140625,235
1710953831010339600,243.69433959960938,236
1710953831484046800,244.168046875,237
1710953832014929400,244.69892944335936,238
1710953832527308500,245.21130859375,239
1710953833057636400,245.74163623046874,240
1710953833550801200,246.23480126953126,241
1710953834081663200,246.76566333007813,242
1710953834574302000,247.25830200195313,243
1710953835181082400,247.86508227539062,244
1710953835768964000,248.45296411132813,245
1710953836394345000,249.0783449707031,246
