time,seconds_elapsed,z,y,x
1710957454874268400,0.061268310546875,-0.17172935605049133,0.23182319104671478,-0.0016035200096666813
1710957454893226000,0.08022607421875,-0.1937204897403717,0.4944950342178345,-0.024816380813717842
1710957454912184300,0.099184326171875,-0.06971494108438492,0.9309579133987427,-0.01259908638894558
1710957454931142400,0.118142333984375,-0.2303723841905594,0.7263182401657104,0.02741255611181259
1710957454950100200,0.137100341796875,-0.26855143904685974,0.48044514656066895,0.05154171586036682
1710957454969058300,0.156058349609375,-0.0449749194085598,0.41813695430755615,0.01183550525456667
1710957454988016000,0.17501611328125,0.10346522182226181,0.1802051067352295,-0.019929463043808937
1710957455006974200,0.19397412109375,0.08055779337882996,0.025045456364750862,-0.04130972921848297
1710957455025932000,0.21293212890625,0.008170315995812416,0.04459312930703163,-0.004963276442140341
1710957455044890000,0.23189013671875,-0.04955640435218811,0.15210533142089844,0.027717988938093185
1710957455063848000,0.250847900390625,-0.0703258067369461,0.30573782324790955,0.050319984555244446
1710957455082805800,0.2698056640625,-0.05627591907978058,0.3912588953971863,0.05734493210911751
1710957455101763800,0.288763916015625,-0.044669486582279205,0.5131264328956604,0.05367974191904068
1710957455120722000,0.307721923828125,-0.04955640435218811,0.5748237371444702,0.04848739132285118
1710957455139679700,0.3266796875,-0.06360629200935364,0.6884446144104004,0.047265663743019104
1710957455158637800,0.345637939453125,-0.08040507882833481,0.8109229803085327,0.05917752534151077
1710957455177595600,0.364595703125,-0.0965929925441742,0.8060360550880432,0.06956222653388977
1710957455196553700,0.3835537109375,-0.08040507882833481,0.8292489647865295,0.07628174126148224
1710957455215511600,0.402511474609375,-0.05474875494837761,0.8265000581741333,0.07628174126148224
1710957455234469600,0.4214697265625,-0.05810851231217384,0.7324268817901611,0.0683404952287674
1710957455253427500,0.440427490234375,-0.06910407543182373,0.5900954008102417,0.07078395783901215
1710957455272385500,0.459385498046875,-0.07429642975330353,0.4156934916973114,0.053374309092760086
1710957455291343400,0.47834326171875,-0.07246383279561996,0.1649334877729416,0.03321577236056328
1710957455310301400,0.497301513671875,-0.06604975461959839,-0.08765909820795059,0.018860450014472008
1710957455329259500,0.516259521484375,-0.08132137358188629,-0.3176496922969818,0.021914774551987648
1710957455348217300,0.53521728515625,-0.12530364096164703,-0.5378664135932922,0.03993528336286545
1710957455367175400,0.554175537109375,-0.20502148568630219,-0.7312051653862,0.06864593178033829
1710957455386133500,0.573133544921875,-0.3174206018447876,-0.8542944192886353,0.09155336022377014
1710957455405091300,0.59209130859375,-0.42157304286956787,-0.9782999157905579,0.13156500458717346
1710957455424049400,0.61104931640625,-0.5278635025024414,-0.9859357476234436,0.20822852849960327
1710957455443007200,0.63000732421875,-0.6631700992584229,-0.8610138893127441,0.24457497894763947
1710957455461965300,0.64896533203125,-0.801836371421814,-0.7363975048065186,0.274812787771225
1710957455480923400,0.66792333984375,-0.9353103637695312,-0.5729911923408508,0.31299182772636414
1710957455499881200,0.686881103515625,-1.071227788925171,-0.3197877109050751,0.3456731140613556
1710957455518839300,0.70583935546875,-1.152778148651123,-0.09896009415388107,0.3548360764980316
1710957455537797000,0.724797119140625,-1.1701878309249878,0.016187917441129684,0.372245728969574
1710957455556755200,0.743755126953125,-1.1860703229904175,0.02626718580722809,0.40950846672058105
1710957455575713300,0.76271337890625,-1.2395210266113281,0.007330377586185932,0.4571559429168701
1710957455594671000,0.781671142578125,-1.2514328956604004,-0.017715077847242355,0.4837285578250885
1710957455613629200,0.800629150390625,-1.1604139804840088,-0.06780599057674408,0.502359926700592
1710957455632587300,0.819587158203125,-1.0107520818710327,-0.10659590363502502,0.5096902847290039
1710957455651545000,0.838545166015625,-0.8989638686180115,-0.08918625861406326,0.502359926700592
1710957455670503200,0.857503173828125,-0.8891900181770325,-0.004276053514331579,0.48586657643318176
1710957455689461200,0.876461181640625,-0.9383646845817566,0.14996729791164398,0.45654505491256714
1710957455708419300,0.89541943359375,-0.9261473417282104,0.31642794609069824,0.4018726646900177
1710957455727377200,0.914377197265625,-0.8617011308670044,0.5155698657035828,0.3349829614162445
1710957455746335200,0.933335205078125,-0.792978823184967,0.7275399565696716,0.26076290011405945
1710957455765293300,0.952293212890625,-0.7624356150627136,0.8487966060638428,0.18959715962409973
1710957455784251100,0.971251220703125,-0.7502183318138123,0.8814778923988342,0.14133884012699127
1710957455803209200,0.990209228515625,-0.7047088742256165,0.8857539296150208,0.12545634806156158
1710957455822167300,1.009167236328125,-0.607581377029419,0.8604030609130859,0.12637265026569366
1710957455841125400,1.02812548828125,-0.47929978370666504,0.8127555847167969,0.11079560220241547
1710957455860083200,1.047083251953125,-0.3736201822757721,0.7672461867332458,0.1089630052447319
1710957455879041300,1.066041259765625,-0.2868773639202118,0.8026763200759888,0.1443931609392166
1710957455897999400,1.084999267578125,-0.18547381460666656,0.9297361969947815,0.2063959389925003
1710957455916957400,1.10395751953125,-0.05322159454226494,1.091004490852356,0.28244858980178833
1710957455935915300,1.122915283203125,0.08269581943750381,1.239444613456726,0.3511708974838257
1710957455954873300,1.141873291015625,0.1559995859861374,1.3240493535995483,0.42539095878601074
1710957455973831400,1.16083154296875,0.09491311758756638,1.3448188304901123,0.48586657643318176
1710957455992789500,1.17978955078125,0.03107774630188942,1.3222168684005737,0.48220139741897583
1710957456011747600,1.19874755859375,0.029856016859412193,1.3365721702575684,0.4886154532432556
1710957456030705700,1.21770556640625,-0.152487114071846,1.4917317628860474,0.42080947756767273
1710957456049663500,1.23666357421875,-0.40141451358795166,1.711643099784851,0.27175846695899963
1710957456068621600,1.25562158203125,-0.4133263826370239,1.8570289611816406,0.1092684343457222
1710957456087579600,1.27457958984375,-0.21632249653339386,1.8032728433609009,-0.041615162044763565
1710957456106537700,1.293537841796875,-0.08773545175790787,1.4767656326293945,-0.11583523452281952
1710957456125495800,1.312495849609375,-0.19249875843524933,0.9285144805908203,-0.03428478538990021
1710957456144454000,1.331453857421875,-0.4191296100616455,0.3032943606376648,0.12331832945346832
1710957456163412000,1.350411865234375,-0.6310997009277344,-0.2663370370864868,0.2369391769170761
1710957456182370000,1.3693701171875,-0.7404444813728333,-0.6343830823898315,0.2167806327342987
1710957456201327900,1.388327880859375,-0.7496074438095093,-0.6273581385612488,0.11507165431976318
1710957456220286200,1.4072861328125,-0.7199804782867432,-0.24770566821098328,0.020693045109510422
1710957456239244000,1.426244140625,-0.6830231547355652,0.3454440236091614,-0.03000873140990734
1710957456258202000,1.4452021484375,-0.5984184145927429,0.9419534802436829,-0.08651372790336609
1710957456277160200,1.46416015625,-0.4964039921760559,1.3735294342041016,-0.19677481055259705
1710957456296118300,1.4831181640625,-0.3992764949798584,1.5302162170410156,-0.3778962194919586
1710957456315076400,1.502076416015625,-0.3223075270652771,1.3949097394943237,-0.5614610910415649
1710957456334034400,1.521034423828125,-0.29817837476730347,1.084285020828247,-0.7102066874504089
1710957456352992500,1.539992431640625,-0.3730092942714691,0.6716458201408386,-0.8287144303321838
1710957456371950600,1.55895068359375,-0.516257107257843,0.23793183267116547,-0.9075160026550293
1710957456390908700,1.57790869140625,-0.6567559838294983,-0.10842850059270859,-0.9539417028427124
1710957456409866800,1.59686669921875,-0.7996983528137207,-0.31123560667037964,-0.9734894037246704
1710957456428824800,1.615824951171875,-0.9414190053939819,-0.3805687427520752,-0.9921207427978516
1710957456447783000,1.634782958984375,-1.0559561252593994,-0.34788748621940613,-1.0034217834472656
1710957456466741000,1.653740966796875,-1.1231513023376465,-0.20250166952610016,-1.0208313465118408
1710957456485699000,1.672698974609375,-1.116126298904419,-0.03695731982588768,-1.0654245615005493
1710957456504657200,1.6916572265625,-1.0596213340759277,0.02260199747979641,-1.073060393333435
1710957456523615200,1.710615234375,-1.1103230714797974,0.02718348242342472,-1.03365957736969
