time,seconds_elapsed,z,y,x
1711072783170673700,0.116673583984375,0.0054977829568088055,-0.001832594396546483,-0.009773836471140385
1711072783189632800,0.1356328125,0.0009162971982732415,-0.0021380267571657896,-0.014049889519810677
1711072783208591600,0.154591552734375,0,-0.004276053514331579,-0.013133592903614044
1711072783227550500,0.173550537109375,0.0054977829568088055,-0.0015271619195118546,-0.01649334840476513
1711072783246509600,0.192509521484375,0.010690134018659592,0.0030543238390237093,-0.015577051788568497
1711072783265468400,0.211468505859375,0.011300998739898205,0.010995565913617611,-0.017104214057326317
1711072783284427300,0.23042724609375,0.008857538923621178,0.013439024798572063,-0.017715077847242355
1711072783303386000,0.24938623046875,0.007024944759905338,0.008552107028663158,-0.015271619893610477
1711072783322345200,0.26834521484375,0.008857538923621178,0,-0.008246674202382565
1711072783341304000,0.287303955078125,0.00946840364485979,-0.002443459117785096,-0.005803215317428112
1711072783360263000,0.306262939453125,0.0054977829568088055,0.006719512399286032,-0.008857538923621178
1711072783379222000,0.325221923828125,0.004276053514331579,0.01740964688360691,-0.014660755172371864
1711072783398180900,0.344180908203125,0.003665188793092966,0.015271619893610477,-0.018325943499803543
1711072783417140000,0.363139892578125,0.003359756199643016,0.008246674202382565,-0.022296564653515816
1711072783436098800,0.382098876953125,0.006719512399286032,0.017715077847242355,-0.021380268037319183
1711072783455057700,0.4010576171875,-0.001221729558892548,0.01649334840476513,-0.024740023538470268
1711072783474016500,0.4200166015625,-0.004886918235570192,0.010079269297420979,-0.030543239787220955
1711072783492975400,0.438975341796875,-0.010995565913617611,0.022296564653515816,-0.053145237267017365
1711072783511934500,0.4579345703125,-0.02412915788590908,0.02871064469218254,-0.07391463965177536
1711072783530893300,0.476893310546875,-0.011606430634856224,0.04276053607463837,-0.05711585655808449
1711072783549852400,0.495852294921875,0.010690134018659592,0.047952886670827866,-0.04917461425065994
1711072783568811300,0.514811279296875,0.03023780696094036,0.07024945318698883,-0.04978547990322113
1711072783587770000,0.53377001953125,0.03695731982588768,0.11148282140493393,-0.05589412897825241
1711072783606729200,0.552729248046875,0.044898562133312225,0.15149445831775665,-0.07299833744764328
1711072783625688000,0.57168798828125,0.03634645417332649,0.1637117564678192,-0.07544180005788803
1711072783644647000,0.59064697265625,0.013439024798572063,0.14263692498207092,-0.07819069176912308
1711072783663606000,0.60960595703125,-0.0030543238390237093,0.15515965223312378,-0.07635809481143951
1711072783682564900,0.62856494140625,-0.0015271619195118546,0.19730933010578156,-0.09346231073141098
1711072783701523700,0.647523681640625,-0.011300998739898205,0.21135921776294708,-0.09651663154363632
1711072783720482800,0.66648291015625,0.001221729558892548,0.1750127524137497,-0.09865466505289078
1711072783739441700,0.685441650390625,-0.004581485874950886,0.15149445831775665,-0.053756099194288254
1711072783758400500,0.704400390625,-0.003970621153712273,0.08643736690282822,-0.06841685622930527
1711072783777359600,0.723359619140625,-0.032681263983249664,0.06230820715427399,-0.07941242307424545
1711072783796318500,0.742318359375,-0.047952886670827866,0.04153880476951599,-0.07024945318698883
1711072783815277600,0.761277587890625,-0.03848448023200035,0.008246674202382565,-0.05253437161445618
1711072783834236400,0.780236328125,-0.017715077847242355,-0.04520399495959282,-0.03023780696094036
1711072783853195300,0.7991953125,0.0027488914784044027,-0.0616973415017128,-0.014966187067329884
1711072783872154000,0.818154052734375,0.006414080038666725,-0.02779434807598591,-0.020158538594841957
1711072783891113200,0.83711328125,-0.014660755172371864,0.026572618633508682,-0.03543015569448471
1711072783910072000,0.856072021484375,-0.04428769648075104,0.049480047076940536,-0.056199558079242706
1711072783929031200,0.87503125,-0.06872228533029556,0.05039634555578232,-0.05803215503692627
1711072783947990000,0.893989990234375,-0.09010255336761475,0.037262752652168274,-0.053145237267017365
1711072783966949000,0.91294921875,-0.11087195575237274,0.01588248461484909,-0.05589412897825241
1711072783985908000,0.931907958984375,-0.1334739476442337,0.004276053514331579,-0.05925388261675835
1711072784004866800,0.95086669921875,-0.16279546916484833,-0.016187917441129684,-0.07452550530433655
1711072784023826000,0.969825927734375,-0.1798996776342392,-0.07452550530433655,-0.07574722915887833
1711072784042784800,0.98878466796875,-0.168904110789299,-0.16340632736682892,-0.05742128938436508
1711072784061743900,1.007743896484375,-0.1432477980852127,-0.24740023910999298,-0.06780599057674408
1711072784080702700,1.02670263671875,-0.1230892539024353,-0.30085089802742004,-0.09926552325487137
1711072784099661800,1.045661865234375,-0.09987638890743256,-0.2974911332130432,-0.11392628401517868
1711072784118620700,1.06462060546875,-0.08093958348035812,-0.27947062253952026,-0.11972949653863907
1711072784137579800,1.083579833984375,-0.07971785217523575,-0.268169641494751,-0.1441640853881836
1711072784156538600,1.10253857421875,-0.08643736690282822,-0.2984074354171753,-0.21868959069252014
1711072784175497500,1.12149755859375,-0.05070177838206291,-0.3136790692806244,-0.2764163017272949
1711072784194456600,1.14045654296875,0.02260199747979641,-0.27550002932548523,-0.29413139820098877
1711072784213415700,1.159415771484375,-0.010995565913617611,-0.2868010103702545,-0.2724456787109375
1711072784232374500,1.17837451171875,-0.1954767256975174,-0.3759872615337372,-0.24831652641296387
1711072784251333600,1.197333740234375,-0.2886336147785187,-0.49968740344047546,-0.2608392536640167
1711072784270292500,1.21629248046875,-0.3805687427520752,-0.5992583632469177,-0.20799945294857025
1711072784289251300,1.235251220703125,-0.6554579138755798,-0.8747583627700806,-0.04306596517562866
1711072784308210400,1.25421044921875,-1.0042617321014404,-1.4343105554580688,-0.04001164436340332
1711072784327169500,1.27316943359375,-1.2351685762405396,-1.8341214656829834,-0.1233946830034256
