time,seconds_elapsed,steps
1710888323515587300,-18.02641259765625,0
1710888358056275700,16.514275634765625,12
1710888358473616000,16.931615966796876,13
1710888358757592600,17.215592529296874,14
1710888359155992800,17.613992919921873,15
1710888359439726300,17.897726318359375,16
1710888359857416400,18.31541650390625,17
1710888360084272600,18.542272705078126,18
1710888360522679300,18.98067919921875,19
1710888360767747300,19.225747314453123,20
1710888361203417000,19.6614169921875,21
1710888361411714300,19.86971435546875,22
1710888361828763600,20.286763671875,23
1710888362094907600,20.55290771484375,24
1710888362513602600,20.9716025390625,25
1710888362777239000,21.235239013671876,26
1710888363212705000,21.670705078125,27
1710888363442156500,21.900156494140624,28
1710888363876819000,22.33481884765625,29
1710888364123629600,22.581629638671874,30
1710888364540760000,22.998760009765626,31
1710888364806166800,23.264166748046875,32
1710888365243005000,23.7010048828125,33
1710888365507493400,23.965493408203123,34
1710888365924695600,24.382695556640623,35
1710888366208915200,24.666915283203124,36
1710888366607065300,25.0650654296875,37
1710888366873085700,25.331085693359373,38
1710888367308546000,25.766546142578125,39
1710888367554730000,26.01272998046875,40
1710888367992703700,26.450703857421875,41
1710888368237496000,26.69549609375,42
1710888368673849000,27.13184912109375,43
1710888368920153900,27.37815380859375,44
1710888369375159300,27.8331591796875,45
1710888369641755600,28.099755615234375,46
1710888370076412200,28.534412109375,47
1710888370342702300,28.800702392578124,48
1710888370778255600,29.236255615234374,49
1710888371043977000,29.50197705078125,50
1710888371479380000,29.9373798828125,51
1710888371744865000,30.202864990234374,52
1710888372191247600,30.64924755859375,53
1710888372455545600,30.913545654296875,54
1710888372873183000,31.331182861328124,55
1710888373156778200,31.6147783203125,56
1710888373574192400,32.0321923828125,57
1710888373858223400,32.31622338867187,58
1710888374295693600,32.75369360351562,59
1710888374561076500,33.01907641601562,60
1710888374976961500,33.43496142578125,61
1710888375299155500,33.75715551757813,62
1710888375717065000,34.17506494140625,63
1710888376019841300,34.47784130859375,64
1710888376437106700,34.89510668945312,65
1710888376740131800,35.1981318359375,66
1710888377157248500,35.61524853515625,67
1710888377460801000,35.91880102539063,68
1710888377877899500,36.3358994140625,69
1710888378143127800,36.6011279296875,70
1710888378560273700,37.01827368164062,71
1710888378844834600,37.30283447265625,72
1710888379280746000,37.73874609375,73
1710888379527283500,37.98528344726562,74
1710888379944252400,38.40225244140625,75
1710888380229210400,38.68721044921875,76
1710888380754202600,39.21220263671875,77
1710888380930455600,39.38845556640625,78
1710888381367549400,39.825549560546875,79
1710888381631934000,40.08993383789063,80
1710888382068387300,40.52638720703125,81
1710888382352227000,40.81022705078125,82
1710888382769509600,41.22750952148437,83
1710888383015721700,41.4737216796875,84
1710888383452055800,41.91005590820313,85
1710888383737580000,42.195580078125,86
1710888384153341400,42.61134155273437,87
1710888384438407200,42.8964072265625,88
1710888384873809200,43.33180908203125,89
1710888385120825000,43.5788251953125,90
1710888385705450200,44.1634501953125,91
1710888385821473500,44.2794736328125,92
1710888386238414300,44.69641430664063,93
1710888386504542200,44.962542236328126,94
1710888386921553700,45.3795537109375,95
1710888387188196600,45.646196533203124,96
1710888387641921000,46.099921142578125,97
1710888387869801500,46.32780151367187,98
1710888388324861700,46.78286181640625,99
1710888388551987200,47.0099873046875,100
1710888388988498400,47.44649853515625,101
1710888389253924400,47.71192431640625,102
1710888389690186200,48.14818627929687,103
1710888389918360000,48.376360107421874,104
1710888390353167000,48.8111669921875,105
1710888390756378000,49.21437817382812,106
1710888391035153000,49.49315283203125,107
1710888391281962000,49.7399619140625,108
1710888391699032600,50.15703247070312,109
1710888391964396300,50.42239624023438,110
1710888392400597500,50.858597412109376,111
1710888392609010400,51.067010498046876,112
1710888393045285600,51.50328564453125,113
1710888393272607700,51.73060766601562,114
1710888393727384000,52.18538403320313,115
1710888393955159000,52.413158935546875,116
1710888394391216600,52.849216552734376,117
1710888394639345400,53.09734545898438,118
1710888395055180300,53.51318017578125,119
1710888395320810200,53.77881030273438,120
1710888395790774500,54.2487744140625,121
1710888396003201300,54.461201171875,122
1710888396439153400,54.8971533203125,123
1710888396687047700,55.14504760742187,124
1710888397140776000,55.59877587890625,125
1710888397369049000,55.82704907226562,126
1710888397804932000,56.26293212890625,127
1710888398051324400,56.509324462890625,128
1710888398487624700,56.94562475585938,129
1710888398714293500,57.17229345703125,130
1710888399169598000,57.627597900390626,131
1710888399417098200,57.87509814453125,132
1710888399851933000,58.30993286132812,133
1710888400079441000,58.53744091796875,134
1710888400794825700,59.25282568359375,135
1710888401217037000,59.675037109375,137
1710888401444920600,59.90292065429688,138
1710888401880565200,60.33856518554688,139
1710888402108107800,60.566107666015625,140
1710888402583390700,61.041390625,141
1710888402809548800,61.267548828125,142
1710888403246199800,61.70419970703125,143
1710888403511335400,61.96933544921875,144
1710888403947146800,62.405146728515625,145
1710888404194070000,62.65207006835937,146
1710888404629652500,63.087652587890624,147
1710888404877116700,63.33511669921875,148
1710888405313393400,63.77139331054688,149
1710888405577732400,64.035732421875,150
1710888406033772500,64.4917724609375,151
1710888406260206300,64.71820629882812,152
1710888406697366500,65.15536645507812,153
1710888406963140000,65.42114013671875,154
1710888407416744400,65.87474438476562,155
1710888407663471600,66.1214716796875,156
1710888408099250400,66.55725048828126,157
1710888408364875300,66.82287524414062,158
1710888408800726500,67.2587265625,159
1710888409048518400,67.50651831054688,160
1710888409483579000,67.94157885742187,161
1710888409729800000,68.18780004882812,162
1710888410166265300,68.62426538085937,163
1710888410413456000,68.87145581054688,164
1710888410867655700,69.32565576171875,165
1710888411095357400,69.553357421875,166
1710888411549896200,70.00789624023437,167
1710888411796623600,70.25462353515626,168
1710888412232402700,70.69040258789063,169
1710888412459931000,70.91793090820312,170
1710888412915411200,71.3734111328125,171
1710888413161409000,71.61940893554687,172
1710888413578770700,72.03677075195313,173
1710888413863382300,72.32138232421875,174
1710888414299223600,72.7572236328125,175
1710888414545697800,73.00369775390625,176
1710888415000498000,73.45849780273437,177
1710888415247948300,73.7059482421875,178
1710888415683143700,74.14114379882812,179
1710888415948539400,74.40653930664062,180
1710888416385343200,74.84334326171874,181
1710888416631053800,75.0890537109375,182
1710888417048153300,75.5061533203125,183
1710888417332513300,75.79051318359375,184
1710888417768960000,76.2269599609375,185
1710888418015384000,76.47338403320313,186
1710888418451118000,76.9091181640625,187
