time,seconds_elapsed,steps
1710952972832328400,-10.911671630859376,0
1710953042050508500,58.306508544921876,7
1710953042505888000,58.761887939453125,8
1710953042885596400,59.14159643554687,9
1710953043320646700,59.57664672851563,10
1710953043661606100,59.91760620117188,11
1710953044097828600,60.35382861328125,12
1710953044457849300,60.713849365234374,13
1710953044875944200,61.131944091796875,14
1710953045216757800,61.4727578125,15
1710953045652314600,61.908314697265624,16
1710953045994020900,62.25002075195312,17
1710953046410453000,62.666452880859374,18
1710953046751727400,63.00772729492188,19
1710953047149880800,63.405880859375,20
1710953047510330600,63.76633056640625,21
1710953047927435300,64.18343530273438,22
1710953048287827700,64.54382763671875,23
1710953048704047000,64.96004711914063,24
1710953049045024300,65.30102416992187,25
1710953049481845000,65.73784497070312,26
1710953049822544000,66.0785439453125,27
1710953050258494200,66.514494140625,28
1710953050581554400,66.83755444335938,29
1710953051018591500,67.27459155273438,30
1710953051378545000,67.634544921875,31
1710953051833362700,68.08936279296876,32
1710953052155462700,68.41146264648438,33
1710953052609645800,68.86564575195312,34
1710953052952005000,69.20800512695313,35
1710953053389121000,69.64512109375,36
1710953053749081600,70.00508154296875,37
1710953054202123300,70.45812329101562,38
1710953054562839300,70.81883935546875,39
1710953055018662100,71.274662109375,40
1710953055358819600,71.61481958007812,41
1710953055794852600,72.0508525390625,42
1710953056173771800,72.42977172851562,43
1710953056590863600,72.84686352539063,44
1710953056970257000,73.2262568359375,45
1710953057405980000,73.66197998046874,46
1710953057804119800,74.06011987304687,47
1710953058259240700,74.51524072265624,48
1710953058638642700,74.894642578125,49
1710953059074285800,75.33028588867188,50
1710953059434475500,75.6904755859375,51
1710953059909085700,76.16508569335937,52
1710953060269166800,76.52516674804687,53
1710953060704646700,76.96064672851563,54
1710953061084018200,77.34001806640624,55
1710953061520343800,77.77634375,56
1710953061880519400,78.13651953125,57
1710953062335821600,78.59182153320313,58
1710953062696240600,78.95224072265626,59
1710953063150596400,79.40659643554687,60
1710953063510443500,79.76644360351563,61
1710953063965662500,80.22166235351563,62
1710953064383783700,80.63978369140625,63
1710953064837496800,81.09349682617187,64
1710953065235619600,81.49161962890625,65
1710953065690571000,81.94657104492188,66
1710953066088705300,82.34470532226563,67
1710953066543879200,82.79987915039062,68
1710953066943103500,83.199103515625,69
1710953067377865700,83.63386572265625,70
1710953067776225000,84.03222509765625,71
1710953068249999600,84.50599951171876,72
1710953068648356000,84.90435620117188,73
1710953069123275500,85.37927563476562,74
1710953069483490600,85.73949047851562,75
1710953069957471000,86.21347094726562,76
1710953070335586000,86.5915859375,77
1710953070790546400,87.04654638671875,78
1710953071169481700,87.42548168945312,79
1710953071624688400,87.8806884765625,80
1710953072003914200,88.25991430664062,81
1710953072458666200,88.71466625976562,82
1710953072818802000,89.07480200195313,83
1710953073273879000,89.52987915039063,84
1710953073653720800,89.90972094726563,85
1710953074089025800,90.34502587890626,86
1710953074468770600,90.7247705078125,87
1710953074923765500,91.179765625,88
1710953075283768600,91.5397685546875,89
1710953075738346000,91.99434594726563,90
1710953076117569300,92.3735693359375,91
1710953076573771500,92.829771484375,92
1710953076970577200,93.2265771484375,93
1710953077425943000,93.68194311523438,94
1710953077805119700,94.06111962890625,95
1710953078278716400,94.53471630859374,96
1710953078638917400,94.89491748046875,97
1710953079075190800,95.33119067382812,98
1710953079454189000,95.71018896484375,99
