time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1710890325574846000,0.099845947265625,0.7165196537971497,0.44815221428871155,0.4764622747898102,0.24236935377120972,-1.2702586650848389,-1.06168794631958,2.9772706031799316
1710890325593805300,0.118805419921875,0.7235105037689209,0.4629991948604584,0.46187570691108704,0.22098681330680847,-1.2685095071792603,-1.0635930299758911,2.9175362586975098
1710890325612764400,0.137764404296875,0.7278019785881042,0.47450679540634155,0.4503600597381592,0.20572645962238312,-1.2675318717956543,-1.0674968957901,2.873115301132202
1710890325631723800,0.156723876953125,0.7286657691001892,0.48004570603370667,0.445281445980072,0.20081520080566406,-1.2678654193878174,-1.0725548267364502,2.8555095195770264
1710890325650683100,0.17568310546875,0.731666088104248,0.49135032296180725,0.4340289533138275,0.18670423328876495,-1.2694340944290161,-1.0781383514404297,2.811486005783081
1710890325669642200,0.194642333984375,0.734817385673523,0.5038442611694336,0.4210451543331146,0.17001572251319885,-1.2722076177597046,-1.0835717916488647,2.759831190109253
1710890325688601300,0.213601318359375,0.7343231439590454,0.507461428642273,0.4183877408504486,0.16794075071811676,-1.2759045362472534,-1.088236689567566,2.747955083847046
1710890325707560700,0.232560791015625,0.7324011325836182,0.50672447681427,0.42078667879104614,0.17250365018844604,-1.2796012163162231,-1.091729998588562,2.7550761699676514
1710890325726519800,0.251519775390625,0.7309754490852356,0.5061349272727966,0.4226412773132324,0.17571750283241272,-1.2826759815216064,-1.0940122604370117,2.759920835494995
1710890325745479200,0.270479248046875,0.7300053834915161,0.5057991743087769,0.42388272285461426,0.17771540582180023,-1.2850903272628784,-1.0954476594924927,2.7625772953033447
1710890325764438500,0.2894384765625,0.7290679216384888,0.5045382976531982,0.4258852005004883,0.1803409904241562,-1.286838173866272,-1.0958000421524048,2.768284320831299
1710890325783397600,0.308397705078125,0.7278220653533936,0.5017583966255188,0.4293557405471802,0.18484367430210114,-1.2878451347351074,-1.0953949689865112,2.780273675918579
1710890325802357000,0.32735693359375,0.7279762029647827,0.5018364191055298,0.42923295497894287,0.18430936336517334,-1.2880123853683472,-1.0948798656463623,2.779100179672241
1710890325821316000,0.346316162109375,0.7281174063682556,0.5019195675849915,0.4289937913417816,0.1840817928314209,-1.2874839305877686,-1.0948350429534912,2.7788748741149902
1710890325840275500,0.365275390625,0.7280517816543579,0.5016709566116333,0.4291634261608124,0.18462279438972473,-1.2868891954421997,-1.0950508117675781,2.7805991172790527
1710890325859234600,0.384234619140625,0.7283419966697693,0.5021915435791016,0.42836278676986694,0.1839209794998169,-1.2859538793563843,-1.0953842401504517,2.7790517807006836
1710890325878194000,0.40319384765625,0.7277723550796509,0.5007928013801575,0.42982354760169983,0.1865629255771637,-1.2850239276885986,-1.0958222150802612,2.786602258682251
1710890325897153000,0.422153076171875,0.7275309562683105,0.5005049109458923,0.43009209632873535,0.18765465915203094,-1.284287691116333,-1.0966509580612183,2.789452314376831
1710890325916112400,0.4411123046875,0.7272424697875977,0.5004580020904541,0.4302116632461548,0.1886216104030609,-1.2838876247406006,-1.0977907180786133,2.7914838790893555
1710890325935071500,0.460071533203125,0.7269964814186096,0.5007362365722656,0.4300861656665802,0.1891169548034668,-1.2839879989624023,-1.0989710092544556,2.7918426990509033
1710890325954030800,0.47903076171875,0.7273963689804077,0.502565860748291,0.4282655119895935,0.1868440806865692,-1.2846980094909668,-1.099910855293274,2.7843570709228516
1710890325972990000,0.497989990234375,0.7268245220184326,0.5019408464431763,0.4292663037776947,0.1884460747241974,-1.285418152809143,-1.1004976034164429,2.7878005504608154
1710890325991949300,0.51694921875,0.7261403203010559,0.50090491771698,0.43071338534355164,0.19052693247795105,-1.2861775159835815,-1.1008211374282837,2.7927486896514893
1710890326010908700,0.53590869140625,0.7259804606437683,0.5010607242584229,0.4307910203933716,0.19055095314979553,-1.2870559692382812,-1.1010780334472656,2.7920048236846924
1710890326029867800,0.55486767578125,0.7255797386169434,0.500664234161377,0.43149423599243164,0.1915256381034851,-1.2878512144088745,-1.1013702154159546,2.7939095497131348
1710890326048827000,0.573826904296875,0.7249372005462646,0.499751478433609,0.43277087807655334,0.19345250725746155,-1.2884865999221802,-1.101790428161621,2.7984514236450195
1710890326067786200,0.5927861328125,0.7244617938995361,0.49916166067123413,0.4336355924606323,0.194814994931221,-1.2889879941940308,-1.102203130722046,2.8015379905700684
1710890326086745300,0.611745361328125,0.7242069244384766,0.4991167187690735,0.43387460708618164,0.19534499943256378,-1.2894415855407715,-1.1027204990386963,2.8022782802581787
1710890326105704700,0.63070458984375,0.7237293720245361,0.4986523687839508,0.43460410833358765,0.1966744363307953,-1.2898577451705933,-1.1033674478530884,2.805150032043457
1710890326124664000,0.6496640625,0.7234653234481812,0.49891796708106995,0.4345449209213257,0.1971028447151184,-1.2902477979660034,-1.1044117212295532,2.8052361011505127
1710890326143623200,0.668623046875,0.7231232523918152,0.49933338165283203,0.4344257116317749,0.1975681632757187,-1.2909029722213745,-1.1057851314544678,2.804978370666504
1710890326162582300,0.687582275390625,0.7223859429359436,0.4991123676300049,0.43512117862701416,0.19928614795207977,-1.291773796081543,-1.1073803901672363,2.8078627586364746
1710890326181541600,0.706541748046875,0.7213452458381653,0.49836087226867676,0.4364875555038452,0.20193082094192505,-1.2928926944732666,-1.1090167760849,2.813114881515503
1710890326200500700,0.725500732421875,0.7204301953315735,0.49800342321395874,0.43744993209838867,0.2039865106344223,-1.2941803932189941,-1.1107256412506104,2.81656813621521
