time,seconds_elapsed,steps
1710957666682460400,-23.92153955078125,0
1710957779545422800,88.9414228515625,7
1710957780000654300,89.396654296875,8
1710957780626142200,90.02214208984375,9
1710957781436820000,90.83282006835938,10
