time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1711552124735000000,0.192,45,1.5,0.9644101858139038,27.020000457763672,0,0,1099.0999755859375,-114.1338916,51.0779329
1711552129781000000,5.238,45,1.5,0.9440232515335083,28.013999938964844,1.6116771697998047,22.165563583374023,1099.2000732421875,-114.1337802,51.0781047
1711552134796000000,10.253,45,1.5,0.991521954536438,26.659000396728516,1.2338566780090332,16.140968322753906,1099.0999755859375,-114.1337571,51.0781571
1711552140023000000,15.48,45,1.5,0.9846309423446655,22.663999557495117,0.8033974766731262,190.65420532226562,1099.0999755859375,-114.1337712,51.0781126
1711552144975276000,20.432276123046876,45,4.5648369789123535,0.9608769416809082,37.356998443603516,0.5195886492729187,194.46475219726562,1099.0999755859375,-114.1337795,51.0780987
1711552145975855000,21.432855224609376,45,4.729728698730469,1.0491276979446411,51.10499954223633,0.38812118768692017,197.4409942626953,1099.0999755859375,-114.1337796,51.0781047
1711552146975615200,22.432615234375,45,4.794050693511963,1.004577875137329,50.24100112915039,0.3025529682636261,204.47073364257812,1099.0999755859375,-114.1337825,51.0781092
1711552147975802000,23.432802001953124,45,3.8754820823669434,0.9659691452980042,46.79800033569336,0.29880964756011963,210.4198760986328,1099.0999755859375,-114.1337878,51.0781082
1711552148975656200,24.43265625,45,4.178097248077393,1.0476834774017334,46.70399856567383,0.2896362245082855,212.41592407226562,1099.0999755859375,-114.1337905,51.078107
1711552149975574000,25.432573974609376,45,4.161176681518555,0.9904428720474243,45.861000061035156,0.272683709859848,210.69277954101562,1099.0999755859375,-114.1337905,51.0781057
1711552150975604500,26.4326044921875,45,4.113754749298096,1.022058367729187,46.558998107910156,0.24539829790592194,206.59910583496094,1099.0999755859375,-114.1337885,51.0781049
1711552151974924500,27.431924560546875,45,3.7234859466552734,1.0499449968338013,46.67399978637695,0.22336162626743317,202.7831573486328,1099.0999755859375,-114.1337868,51.0781041
1711552152975880200,28.432880126953126,45,4.162922382354736,1.0380877256393433,49.23099899291992,0.20119275152683258,198.43504333496094,1099.0999755859375,-114.1337848,51.0781036
1711552153974912300,29.431912353515624,45,3.9144039154052734,1.0971043109893799,48.28799819946289,0.17674028873443604,195.7379913330078,1099.0999755859375,-114.1337835,51.0781037
1711552154974949600,30.43194970703125,45,3.871492624282837,1.0345770120620728,47.35900115966797,0.15290677547454834,191.54263305664062,1099.0999755859375,-114.1337817,51.078104
1711552155975007200,31.43200732421875,45,3.376755475997925,1.0954642295837402,46.11199951171875,0.1321648806333542,187.3137664794922,1099.0999755859375,-114.1337801,51.0781044
1711552156974929400,32.43192944335937,45,3.541177749633789,1.137926459312439,43.52899932861328,0.11582976579666138,183.7195587158203,1099.0999755859375,-114.133779,51.0781046
1711552157975839700,33.43283984375,45,3.6906073093414307,1.0799137353897095,43.56999969482422,0.10225361585617065,180.56509399414062,1099.0999755859375,-114.1337782,51.0781048
1711552158975020300,34.43202026367187,0,3.6893999576568604,1.1254035234451294,42.22100067138672,0.08907406032085419,0,1099.0999755859375,-114.133778,51.078105
1711552159975389700,35.4323896484375,0,3.6134235858917236,1.1335173845291138,43.76499938964844,0.0792263001203537,0,1099.0999755859375,-114.1337775,51.0781051
1711552160975584500,36.43258447265625,0,3.126209259033203,1.1150416135787964,46.3489990234375,0.07153717428445816,0,1099.0999755859375,-114.1337769,51.0781051
1711552161975547100,37.43254711914062,0,3.246939182281494,1.1640770435333252,49.513999938964844,0.06478819996118546,0,1099.0999755859375,-114.1337764,51.0781052
1711552162975445000,38.43244506835938,0,3.410301685333252,1.1775805950164795,53.5989990234375,0.06029960513114929,0,1099.0999755859375,-114.1337761,51.078105
1711552163975361500,39.43236157226563,0,4.043394088745117,1.1455954313278198,64.43299865722656,0.055340103805065155,0,1099.0999755859375,-114.133776,51.078105
1711552164975286500,40.43228662109375,0,3.727987051010132,1.2085459232330322,68.60199737548828,0.04476073756814003,0,1099.0999755859375,-114.1337762,51.0781055
1711552165975345000,41.43234497070313,0,3.836923122406006,1.2215018272399902,75.41300201416016,0.03410883992910385,0,1099.0999755859375,-114.1337764,51.0781062
1711552166975303700,42.4323037109375,0,3.096243143081665,1.1931118965148926,80.822998046875,0.026080064475536346,0,1099.0999755859375,-114.1337764,51.0781067
1711552167975291000,43.432290771484375,0,4.069762229919434,1.2464009523391724,84.66300201416016,0.017994120717048645,0,1099.0999755859375,-114.1337766,51.0781073
1711552168975278300,44.4322783203125,0,4.204976558685303,1.2531116008758545,85.57499694824219,0.01079999003559351,0,1099.0999755859375,-114.1337767,51.0781079
1711552169975783400,45.43278344726563,0,4.33256196975708,1.2333143949508667,82.87799835205078,0.004730368964374065,0,1099.0999755859375,-114.1337769,51.0781085
1711552170975752700,46.43275268554687,0,4.129114151000977,1.2773076295852661,79.85900115966797,0.0010932371951639652,0,1099.0999755859375,-114.1337771,51.078109
1711552171975455200,47.432455322265625,0,4.140584468841553,1.3113138675689697,77.27400207519531,0.0065343258902430534,0,1099.0999755859375,-114.1337771,51.0781097
1711552172974985500,48.4319853515625,0,4.199161052703857,1.2642751932144165,76.51799774169922,0.011111629195511341,0,1099.0999755859375,-114.1337771,51.0781102
1711552173975142100,49.43214208984375,0,4.171051502227783,1.2798879146575928,74.73699951171875,0.014745496213436127,0,1099.0999755859375,-114.1337771,51.0781108
1711552174975891200,50.43289111328125,0,4.282060623168945,1.3332629203796387,71.93399810791016,0.020531460642814636,0,1099.0999755859375,-114.1337771,51.0781113
